Time [s],input,useful,fir_out,iir_out
6.720000000000000417e-01,9.396604955285607907e-01,3.049686555589758985e-01,-1.214931845112763087e+00,7.008015403246925512e-01
6.730000000000000426e-01,-1.484327101879028693e-02,2.311577759884607675e-01,-1.434133215767490199e+00,4.329129744355052489e-01
6.740000000000000435e-01,-4.101091183691134290e-02,5.031042765785940230e-01,-1.363103555857368310e+00,3.210089869909784066e-01
6.750000000000000444e-01,1.190858042550219764e+00,9.999999999999712452e-01,-1.057618344798630483e+00,3.499953057426575809e-01
6.760000000000000453e-01,1.078576005929118509e+00,1.461470224878769431e+00,-6.333657236489570463e-01,8.127860646984607085e-01
6.770000000000000462e-01,1.373556601439326341e+00,1.628395195788042482e+00,-2.661029702121223695e-01,1.166755819925353155e+00
6.780000000000000471e-01,2.397223711414769642e+00,1.383687195445090445e+00,-1.495643515580969696e-01,1.415329748882945049e+00
6.790000000000000480e-01,6.794549575772240724e-01,8.167018909164257545e-01,-3.697047726947407797e-01,1.450975505928158826e+00
6.800000000000000488e-01,1.293621737397649130e-01,1.763355756878010050e-01,-7.871634366474948852e-01,7.144158258393108474e-01
6.810000000000000497e-01,4.815099770005523694e-01,-2.618217839449956119e-01,-1.079605070217568352e+00,-1.098760820993830711e-01
6.820000000000000506e-01,-1.039919893328143941e+00,-3.423396606865557468e-01,-9.590626262599050156e-01,-5.516149304115541829e-01
6.830000000000000515e-01,1.783679701220246827e-01,-1.112924014861173122e-01,-3.981419947653573876e-01,-8.302713675975679219e-01
6.840000000000000524e-01,6.475454242625321433e-01,2.118943383068828401e-01,3.387805190137985201e-01,-5.331091364272148025e-01
6.850000000000000533e-01,-3.466332487182171018e-01,3.567225670316599984e-01,8.957847559071179244e-01,-1.243417078969868139e-01
6.860000000000000542e-01,9.038943983227940571e-01,1.516252626245366830e-01,1.066271296381457123e+00,-9.030853380406574094e-02
6.870000000000000551e-01,-3.447893878819284774e-01,-3.797368028693849928e-01,8.781696765820219408e-01,-1.069380090542471767e-01
6.879999999999999449e-01,-1.313813492846450437e+00,-1.028200429654973824e+00,5.150982585320541540e-01,-5.617238592430854327e-01
6.889999999999999458e-01,-7.358976758295002751e-01,-1.509685616770046757e+00,1.979521620580768082e-01,-1.206526560113985402e+00
6.899999999999999467e-01,-1.541051446502991640e+00,-1.616796077701781575e+00,1.201351772359360998e-01,-1.397774812218141482e+00
6.909999999999999476e-01,-2.538838166856700163e+00,-1.329342273185742496e+00,3.997010327809050190e-01,-1.655598807409707662e+00
6.919999999999999485e-01,-6.575517049624932109e-02,-8.239438074129228351e-01,9.887835191261735712e-01,-1.658580042090145756e+00
6.929999999999999494e-01,-8.687413881321810472e-01,-3.775536132772848719e-01,1.613622926166320193e+00,-8.677711577268880649e-01
6.939999999999999503e-01,-5.438597339561852539e-01,-2.172259769559348186e-01,1.886106742672319703e+00,-2.803706186252111210e-01
6.949999999999999512e-01,6.413251382737755746e-01,-3.975673177701868899e-01,1.567771015388371714e+00,2.083480834983009178e-02
6.959999999999999520e-01,-9.550384422277857777e-01,-7.722803694236270999e-01,7.785227750319562157e-01,2.491893758920852853e-01
6.969999999999999529e-01,-1.364000449399862980e+00,-1.075186064922023732e+00,-6.422017108134187025e-02,-2.083962014700682375e-01
6.979999999999999538e-01,-3.245470553154560789e-01,-1.066743262584487040e+00,-5.520865523066584846e-01,-6.571754828142375437e-01
6.989999999999999547e-01,-1.204497388551316606e+00,-6.665642887359156665e-01,-5.627368830081237450e-01,-5.186367915784727556e-01
6.999999999999999556e-01,-5.245166847148442502e-01,-1.005472347910431761e-13,-2.812554958523006410e-01,-3.459519855975434766e-01
7.009999999999999565e-01,1.205337326083389948e+00,6.665642887357556834e-01,-8.464887380722539365e-03,1.672106568355828937e-01
7.019999999999999574e-01,1.702029642533662845e-01,1.066743262584428642e+00,3.603015959183455963e-02,9.350456918686906871e-01
7.029999999999999583e-01,1.452603582534469417e+00,1.075186064922073470e+00,-2.224606682882890318e-01,1.247924757124322159e+00
7.039999999999999591e-01,1.128164726960318553e+00,7.722803694237355687e-01,-7.356529904956583543e-01,1.380276415667509804e+00
7.049999999999999600e-01,-2.164591733121835893e-01,3.975673177702755412e-01,-1.334224254250046648e+00,1.137976878495353450e+00
7.059999999999999609e-01,6.392455058672820156e-01,2.172259769559401477e-01,-1.743307311179021157e+00,5.229412521783265433e-01
7.069999999999999618e-01,8.385880693374107020e-01,3.775536132771922793e-01,-1.709431179126079225e+00,4.228711229044473940e-01
7.079999999999999627e-01,6.176825068926002915e-01,8.239438074127759526e-01,-1.203451722792095113e+00,6.699387683155275663e-01
7.089999999999999636e-01,2.366060020419031851e+00,1.329342273185619039e+00,-5.113106038262713593e-01,1.021554770834571135e+00
7.099999999999999645e-01,1.853573998044458548e+00,1.616796077701752266e+00,-6.354779619630390730e-02,1.568591234901934417e+00
7.109999999999999654e-01,1.148653607417643219e+00,1.509685616770135352e+00,-1.062000954762932353e-01,1.580420080971643992e+00
7.119999999999999662e-01,1.697560998021343082e+00,1.028200429655145243e+00,-5.144890523088955225e-01,1.086964891038676662e+00
7.129999999999999671e-01,-6.013369624342013164e-02,3.797368028694676489e-01,-9.164017197104840085e-01,5.434569657792269748e-01
7.139999999999999680e-01,-8.333375778791755062e-01,-1.516252626244272150e-01,-9.898816477387523127e-01,-3.600646845305108812e-01
7.149999999999999689e-01,4.922156341310213734e-01,-3.567225670316579444e-01,-6.623738166970170038e-01,-9.695525633557433576e-01
7.159999999999999698e-01,-3.137722360309901926e-01,-2.118943383069186448e-01,-7.701926468790908087e-02,-7.618923850168131118e-01
7.169999999999999707e-01,-3.182662680973339930e-01,1.112924014860266070e-01,5.567069796765932166e-01,-5.991099647411732843e-01
7.179999999999999716e-01,1.220351593148479630e+00,3.423396606865427572e-01,1.051642369893786011e+00,-4.077008944237189292e-01
7.189999999999999725e-01,-6.971935258867223428e-01,2.618217839450306950e-01,1.258729319378598666e+00,-1.250021606296671250e-01
7.199999999999999734e-01,-4.804225591697296460e-01,-1.763355756876382463e-01,1.108425816498028516e+00,-4.737612230323117180e-01
7.209999999999999742e-01,4.491739735795835520e-02,-8.167018909163409335e-01,6.919292075525224073e-01,-8.149599279082085923e-01
7.219999999999999751e-01,-2.316213703049632144e+00,-1.383687195445033824e+00,2.752887253477235840e-01,-1.040537828750645710e+00
7.229999999999999760e-01,-1.560038063653465423e+00,-1.628395195788034933e+00,1.528967834798677927e-01,-1.671229417546797880e+00
7.239999999999999769e-01,-4.973790379436206499e-01,-1.461470224878814728e+00,4.281055013732853465e-01,-1.694443187290577413e+00
7.249999999999999778e-01,-1.782765181091160445e+00,-1.000000000000039746e+00,9.346122063261389501e-01,-1.149975004145765922e+00
7.259999999999999787e-01,-4.399595592216248852e-02,-5.031042765786801763e-01,1.373407079239444162e+00,-8.177989009637720574e-01
7.269999999999999796e-01,-4.134561358824254129e-02,-2.311577759884740901e-01,1.521187025864259912e+00,-2.951374750078614717e-01
7.279999999999999805e-01,-9.619787833808146615e-01,-3.049686555589452563e-01,1.329018031189448834e+00,2.626544790570761734e-02
7.289999999999999813e-01,-1.709785592354060579e-01,-6.412353639263300709e-01,8.728620535458866403e-01,-1.500553445774146510e-01
7.299999999999999822e-01,-9.849057493921653528e-01,-9.992349288971705823e-01,2.850898264138095328e-01,-2.768205543027684179e-01
7.309999999999999831e-01,-1.488918377780942492e+00,-1.113380367075159860e+00,-2.483777021988905764e-01,-5.219108019133048559e-01
7.319999999999999840e-01,-1.590340838930543454e-01,-8.397194350163452725e-01,-5.093349605722004014e-01,-6.312226421714353108e-01
7.329999999999999849e-01,-1.078796624418970618e+00,-2.368734405447962821e-01,-3.765867659183218530e-01,-3.201686560277198779e-01
7.339999999999999858e-01,-1.713948851955428843e-01,4.625608054354594101e-01,1.720986910935926040e-02,-7.108259482468537449e-02
7.349999999999999867e-01,1.966775945721859209e+00,9.747565557814966697e-01,3.002925517169908187e-01,5.842457654978000514e-01
7.359999999999999876e-01,9.251285698257505352e-01,1.115132610827935800e+00,1.276549369868121564e-01,1.565794585503523573e+00
7.369999999999999885e-01,7.387911444985957310e-01,8.951111766279877813e-01,-5.120019511628834952e-01,1.671846881185456990e+00
7.379999999999999893e-01,1.630525243601661067e+00,5.128260558965770377e-01,-1.259835787474805624e+00,1.319563415952374807e+00
7.389999999999999902e-01,-6.641906268394004442e-01,2.429277433176656453e-01,-1.675775705887456057e+00,9.479021084372751815e-01
7.399999999999999911e-01,6.050330288296393855e-01,2.853169548885313711e-01,-1.582463120976979054e+00,3.326041145476172356e-01
7.409999999999999920e-01,1.354543164247099307e+00,6.548871294431961587e-01,-1.154739529166007639e+00,3.527781328374718917e-01
7.419999999999999929e-01,5.802561508583017336e-01,1.172109649443612067e+00,-7.083494523721499680e-01,8.367914348691348758e-01
7.429999999999999938e-01,1.091722875140918925e+00,1.559612708980026241e+00,-4.481756553112372088e-01,8.837562876433777692e-01
7.439999999999999947e-01,2.285777232841938567e+00,1.592428127976130980e+00,-4.062056707199309669e-01,1.028737185151263667e+00
7.449999999999999956e-01,4.787062495249154725e-01,1.220466670979739821e+00,-5.329261725826741625e-01,1.204139389990651843e+00
7.459999999999999964e-01,1.544122312571371669e+00,5.968138424337172676e-01,-7.578005767182712793e-01,8.731321324864597111e-01
7.469999999999999973e-01,2.907304686650640235e-01,-3.532474963975018589e-03,-9.527688582259421501e-01,4.618833233071644173e-01
7.479999999999999982e-01,-1.334665880644928970e+00,-3.304941572150961737e-01,-9.180871299460959811e-01,-2.819122984618479544e-01
7.489999999999999991e-01,1.546004353626569960e-01,-2.918016595643695421e-01,-5.142491199225133203e-01,-1.065741241935576067e+00
7.500000000000000000e-01,1.014027057984390051e-01,-5.468383142597987007e-14,1.617019096145721480e-01,-8.932370806488357795e-01
7.510000000000000009e-01,-2.784626139044005799e-01,2.918016595643353472e-01,7.829504007759664486e-01,-4.429896914148453990e-01
7.520000000000000018e-01,9.328049782282008540e-01,3.304941572151205986e-01,1.033328158387262885e+00,-2.154494988016150414e-01
7.530000000000000027e-01,-5.106844234089416013e-01,3.532474964060061673e-03,8.690256632319016683e-01,-9.212268014453739440e-02
7.540000000000000036e-01,-6.880367482127192069e-01,-5.968138424336039138e-01,5.409192949808692141e-01,-4.587053296942343872e-01
7.550000000000000044e-01,-4.801353137337258103e-01,-1.220466670979647450e+00,3.563835860906389152e-01,-9.009751190933416032e-01
7.560000000000000053e-01,-2.079785504220479808e+00,-1.592428127976100338e+00,4.375588002558699618e-01,-1.203148756833252619e+00
7.570000000000000062e-01,-1.940162949530034098e+00,-1.559612708980066875e+00,6.987103891142234513e-01,-1.711735497154090790e+00
7.580000000000000071e-01,-6.167098305551693693e-02,-1.172109649443697776e+00,9.976536023673666653e-01,-1.603691673626552960e+00
7.590000000000000080e-01,-1.023235905882079466e+00,-6.548871294432796475e-01,1.251135366370209612e+00,-7.732669314812342654e-01
7.600000000000000089e-01,-5.407278898304036518e-01,-2.853169548885693407e-01,1.405394187480578649e+00,-3.468723418491311827e-01
7.610000000000000098e-01,3.851407011907270750e-01,-2.429277433176426637e-01,1.366958036447102565e+00,-1.246675782271552124e-01
7.620000000000000107e-01,-1.504199025312398241e+00,-5.128260558965134219e-01,1.053149304480796022e+00,-1.328186436033255979e-02
7.630000000000000115e-01,-1.843105647110730994e-01,-8.951111766279286064e-01,5.247695958765214996e-01,-3.031277756218067054e-01
7.640000000000000124e-01,-5.340851853413465244e-01,-1.115132610827925808e+00,1.523271250987235509e-02,-3.118095214580354213e-01
7.650000000000000133e-01,-1.844810637048831525e+00,-9.747565557815554005e-01,-2.219975955456056638e-01,-3.630699818410514923e-01
7.660000000000000142e-01,-7.670708848929297385e-02,-4.625608054355708765e-01,-1.191342071912591116e-01,-5.763627599345459984e-01
7.670000000000000151e-01,6.201292105415544542e-01,2.368734405446762947e-01,1.535495585977844635e-01,-7.455778706654023202e-03
7.680000000000000160e-01,1.736667048129427599e-02,8.397194350162654475e-01,3.340514365066203917e-01,7.557099540713271280e-01
7.690000000000000169e-01,2.146258978286678776e+00,1.113380367075147648e+00,2.486250920124288277e-01,1.206086672410483285e+00
7.700000000000000178e-01,7.676847996722079293e-01,9.992349288972177668e-01,-1.254036814893957075e-01,1.605227341566727528e+00
7.710000000000000187e-01,-3.146418927787936193e-01,6.412353639263977945e-01,-6.947016810061902303e-01,1.221432908127977557e+00
7.720000000000000195e-01,1.418434630445213340e+00,3.049686555589856685e-01,-1.289421599259034101e+00,5.730886122474023736e-01
7.730000000000000204e-01,-1.224790126183912947e-01,2.311577759884565486e-01,-1.683112085365257249e+00,5.393028460965760829e-01
7.740000000000000213e-01,3.878435357791241156e-01,5.031042765786082338e-01,-1.669562417302508539e+00,4.389423286239170219e-01
7.750000000000000222e-01,2.019967526860968920e+00,9.999999999999492628e-01,-1.222901883500504328e+00,5.959431866545310541e-01
7.760000000000000231e-01,6.517190158391786836e-01,1.461470224878754998e+00,-5.898747552398521110e-01,1.098885157603596063e+00
7.770000000000000240e-01,1.228805549685064502e+00,1.628395195788041150e+00,-1.600489418884622206e-01,1.059796077903330858e+00
7.780000000000000249e-01,2.156861555896399274e+00,1.383687195445108653e+00,-1.768745031517149069e-01,1.011539463904325142e+00
7.790000000000000258e-01,1.143778560399131006e-01,8.167018909164528440e-01,-5.423572871974946530e-01,9.935033649873363792e-01
7.800000000000000266e-01,2.520550259599588783e-01,1.763355756877377223e-01,-9.087829316130170421e-01,3.121826043036228793e-01
7.810000000000000275e-01,2.322680889680548977e-01,-2.618217839449844542e-01,-9.685152770909312148e-01,-3.190330067147300608e-01
7.820000000000000284e-01,-1.124417086201382476e+00,-3.423396606865599656e-01,-6.567177255461980057e-01,-6.639865797807512626e-01
7.830000000000000293e-01,3.862924591781101702e-01,-1.112924014860820487e-01,-1.164829338819280691e-01,-8.831566342265450009e-01
7.840000000000000302e-01,1.015351974251343714e+00,2.118943383068714048e-01,4.584395462255876907e-01,-3.961566815842642031e-01
7.850000000000000311e-01,-6.407884939298463811e-01,3.567225670316607200e-01,9.169616441043988431e-01,5.198680856523588134e-02
7.860000000000000320e-01,5.638602828505899778e-01,1.516252626244941060e-01,1.139943549715567661e+00,-1.837771625167530787e-01
7.870000000000000329e-01,-1.642199978689410089e-01,-3.797368028693584585e-01,1.049661372141634574e+00,-3.404633264108167245e-01
7.880000000000000338e-01,-2.126509036082403714e+00,-1.028200429655040438e+00,7.050363462955649974e-01,-7.769545849128900450e-01
7.890000000000000346e-01,-6.279741114370205324e-01,-1.509685616770081173e+00,3.515201529904654065e-01,-1.479418151808572501e+00
7.900000000000000355e-01,-1.475620146098927776e+00,-1.616796077701770251e+00,2.852911836407135970e-01,-1.511780755854166935e+00
7.910000000000000364e-01,-1.846209151304215368e+00,-1.329342273185694534e+00,6.108567008867691328e-01,-1.401352890814621333e+00
7.920000000000000373e-01,-9.066865929899946275e-02,-8.239438074128656586e-01,1.126977868649958525e+00,-1.218760526530574317e+00
7.930000000000000382e-01,-4.071839339413093617e-01,-3.775536132772487896e-01,1.480889088771882856e+00,-5.201495405146995266e-01
7.940000000000000391e-01,-4.466005118663974316e-01,-2.172259769559368170e-01,1.447646053756145745e+00,-4.317644825777719464e-02
7.950000000000000400e-01,6.924397632596561714e-01,-3.975673177702214178e-01,1.059400861469548261e+00,1.624806420920298367e-01
7.960000000000000409e-01,-1.285029278851826495e+00,-7.722803694236692884e-01,5.054881493831516748e-01,2.015196565178668242e-01
7.970000000000000417e-01,-1.235056019253409243e+00,-1.075186064922043272e+00,-2.837332062356336462e-02,-3.713289856923688848e-01
7.980000000000000426e-01,-4.030944078422752375e-01,-1.066743262584464169e+00,-4.110911446494554533e-01,-7.496520902902638062e-01
7.990000000000000435e-01,-1.394512223989475164e+00,-6.665642887358533830e-01,-5.329287000229345761e-01,-5.712358701937296779e-01
8.000000000000000444e-01,2.453682594055900390e-01,-2.233755761644771879e-14,-3.402987186185496560e-01,-2.874455435653739954e-01
8.010000000000000453e-01,1.327212391865735253e+00,6.665642887358178559e-01,4.275178489545979760e-02,4.841909301086598227e-01
8.020000000000000462e-01,2.674750664991690230e-01,1.066743262584451291e+00,2.963116779009792867e-01,1.230230927481150482e+00
8.030000000000000471e-01,1.473201893322101608e+00,1.075186064922054152e+00,1.119347991393634667e-01,1.314659304672732176e+00
8.040000000000000480e-01,1.408884108001239532e+00,7.722803694236933802e-01,-5.266052565805180441e-01,1.380590881965224392e+00
8.050000000000000488e-01,-5.910051366212689672e-01,3.975673177702410133e-01,-1.280096604337703114e+00,1.112851761630415215e+00
8.060000000000000497e-01,5.255294127678903360e-01,2.172259769559380382e-01,-1.713776096238892599e+00,3.455306486642905073e-01
8.070000000000000506e-01,8.028421273297872141e-01,3.775536132772282505e-01,-1.639024702095474462e+00,1.971907655381821833e-01
8.080000000000000515e-01,1.946146141216424930e-01,8.239438074128331291e-01,-1.207600796201766302e+00,4.764425345673272139e-01
8.090000000000000524e-01,1.924159012513399380e+00,1.329342273185667000e+00,-7.202323503775859281e-01,7.212348887097868033e-01
8.100000000000000533e-01,1.915760017321937569e+00,1.616796077701763590e+00,-3.927172049472314463e-01,1.263265672854299915e+00
8.110000000000000542e-01,8.376925710178985129e-01,1.509685616770100935e+00,-2.953551610393573279e-01,1.438471711980451317e+00
8.120000000000000551e-01,1.306204552134891061e+00,1.028200429655078629e+00,-4.268410108207068010e-01,9.532391467290836085e-01
8.129999999999999449e-01,-6.645012448484446943e-02,3.797368028694940723e-01,-7.335267422871017962e-01,3.670215204502161876e-01
8.139999999999999458e-01,-9.905414623257706719e-01,-1.516252626244697921e-01,-1.039736354257222661e+00,-4.300091946046790126e-01
8.149999999999999467e-01,7.296795018408537281e-01,-3.567225670316572228e-01,-1.062415571105854717e+00,-8.903417616343609620e-01
8.159999999999999476e-01,-5.558194612067632878e-01,-2.118943383069300801e-01,-6.103165789782152295e-01,-6.188998321842679173e-01
8.169999999999999485e-01,-1.062442978935270455e-01,1.112924014860618843e-01,1.964181690564155425e-01,-4.883225421058924320e-01
8.179999999999999494e-01,5.237877033611874067e-01,3.423396606865385383e-01,9.474718004967558338e-01,-4.189352670888932817e-01
8.189999999999999503e-01,-7.547039431526880726e-01,2.618217839450418527e-01,1.248761478286584792e+00,-3.124910029451440363e-01
8.199999999999999512e-01,-2.140210919872202466e-01,-1.763355756877015290e-01,1.030678642914151899e+00,-5.475708236093906889e-01
8.209999999999999520e-01,-6.145402016095906639e-01,-8.167018909163138440e-01,5.607381871660669370e-01,-7.361619859791159737e-01
8.219999999999999529e-01,-1.909083738119202955e+00,-1.383687195445015616e+00,1.904516950588686364e-01,-1.020722133094690953e+00
8.229999999999999538e-01,-1.406919753589243927e+00,-1.628395195788038929e+00,1.139146040780399244e-01,-1.508697322465320179e+00
8.239999999999999547e-01,-1.027020059278612063e+00,-1.461470224878829383e+00,3.370100768746958075e-01,-1.503310635737105994e+00
8.249999999999999556e-01,-1.815852534121167761e+00,-1.000000000000061728e+00,7.779175974262594329e-01,-1.206736810528890036e+00
8.259999999999999565e-01,-2.704134134025840686e-01,-5.031042765786344351e-01,1.304555363723207240e+00,-9.373042718400314000e-01
8.269999999999999574e-01,-2.447329117404553889e-01,-2.311577759884783090e-01,1.693842550445085804e+00,-3.543822901218002253e-01
8.279999999999999583e-01,-1.540477065619976660e+00,-3.049686555589355974e-01,1.683139810176365270e+00,-9.587452779441518746e-02
8.289999999999999591e-01,1.184704427432545226e-02,-6.412353639263731475e-01,1.172097039982250344e+00,-2.859690215594085094e-01
8.299999999999999600e-01,-8.976702734988285526e-01,-9.992349288971591470e-01,3.852344988861978736e-01,-1.845465818796675483e-01
8.309999999999999609e-01,-1.819994561349880247e+00,-1.113380367075162747e+00,-2.340176104784923716e-01,-3.187500275212492573e-01
8.319999999999999618e-01,-1.495068373716354482e-01,-8.397194350162944243e-01,-3.652426423581282000e-01,-5.573689363309535238e-01
8.329999999999999627e-01,-7.191092521527535641e-01,-2.368734405448253699e-01,-6.643231337229217603e-02,-1.927595077904074305e-01
8.339999999999999636e-01,5.500403044750093451e-02,4.625608054354324317e-01,3.105823882325142171e-01,2.717049996192994477e-01
8.349999999999999645e-01,1.161904236795331613e+00,9.747565557815340842e-01,4.336253457598668315e-01,7.841508326927700834e-01
8.359999999999999654e-01,3.687927622112446291e-01,1.115132610827938464e+00,2.109863155591839290e-01,1.278877775187623911e+00
8.369999999999999662e-01,4.832938507888752122e-01,8.951111766280022142e-01,-2.486113935093270111e-01,1.214257492320194087e+00
8.379999999999999671e-01,1.146549396614245264e+00,5.128260558965365146e-01,-8.002428841277560156e-01,1.047213924617651060e+00
8.389999999999999680e-01,-3.498081019605432385e-01,2.429277433176711964e-01,-1.319991069015822527e+00,9.220521170994975257e-01
8.399999999999999689e-01,2.372154862731813696e-01,2.853169548885222673e-01,-1.648225639640198859e+00,5.026109135396188421e-01
8.409999999999999698e-01,1.340967756665692345e+00,6.548871294432492274e-01,-1.605233205651184436e+00,4.980549841917502607e-01
8.419999999999999707e-01,7.227077624829201241e-01,1.172109649443591417e+00,-1.149897463292532729e+00,9.674763052606338842e-01
8.429999999999999716e-01,2.149851927203944690e+00,1.559612708980016471e+00,-5.126813697352996524e-01,1.320142340337392195e+00
8.439999999999999725e-01,2.224558299169298259e+00,1.592428127976111440e+00,-9.201097901219551511e-02,1.718512599597532331e+00
8.449999999999999734e-01,7.326170717755993156e-01,1.220466670979762247e+00,-1.464488383950211525e-01,1.680791526180507978e+00
8.459999999999999742e-01,1.499452490281211858e+00,5.968138424337448011e-01,-5.771885166979056070e-01,1.037860889101534401e+00
8.469999999999999751e-01,3.362862077911468184e-01,-3.532474964029086451e-03,-1.018112343012939291e+00,5.024084885436721493e-01
8.479999999999999760e-01,-1.440915005239980839e+00,-3.304941572150902340e-01,-1.128698539372070320e+00,-2.882817493952049004e-01
8.489999999999999769e-01,6.067317816443804634e-01,-2.918016595643778688e-01,-8.139662318366414073e-01,-1.000451849038693330e+00
8.499999999999999778e-01,-2.487291550928633355e-01,-1.763714223801360216e-14,-2.166561417645169463e-01,-7.694245007368107903e-01
8.509999999999999787e-01,1.100516419092983367e-01,2.918016595643270206e-01,4.280650665587821257e-01,-3.839460056272561150e-01
8.519999999999999796e-01,1.522600749632041284e+00,3.304941572151264273e-01,8.993556196258806201e-01,-2.419312013168808950e-02
8.529999999999999805e-01,-3.732376854538637101e-01,3.532474964080600799e-03,1.039570730814218136e+00,2.762572463238354703e-01
8.539999999999999813e-01,-1.341987656938892215e+00,-5.968138424335764913e-01,8.268814521765310843e-01,-3.776576885298900677e-01
8.549999999999999822e-01,-5.926307922546774076e-01,-1.220466670979625246e+00,4.500914684991626502e-01,-1.259600223170235678e+00
8.559999999999999831e-01,-2.078926608516632690e+00,-1.592428127976092789e+00,2.575879131956185786e-01,-1.565045321374384457e+00
8.569999999999999840e-01,-1.486510154617713741e+00,-1.559612708980076645e+00,5.201458216076243479e-01,-1.732500360161422837e+00
8.579999999999999849e-01,-7.201214667614332932e-01,-1.172109649443718649e+00,1.173575897841684812e+00,-1.523124805539505244e+00
8.589999999999999858e-01,-1.081625421005806276e+00,-6.548871294432998535e-01,1.814840664687048299e+00,-9.583746435309123957e-01
8.599999999999999867e-01,-8.027311652514782514e-01,-2.853169548885785556e-01,2.002452191907124313e+00,-6.567842587268242216e-01
8.609999999999999876e-01,7.077103804057441883e-01,-2.429277433176371126e-01,1.598619780394133549e+00,-2.575797685859453345e-01
8.619999999999999885e-01,-1.289162085277987035e+00,-5.128260558964979898e-01,8.474461083488625812e-01,1.163298919107916135e-01
8.629999999999999893e-01,-5.979616658371781357e-01,-8.951111766279142845e-01,1.467754204347119229e-01,-1.743637461507986375e-01
8.639999999999999902e-01,-6.714359298231309392e-01,-1.115132610827923365e+00,-2.425134867077857470e-01,-4.566880246081244654e-01
8.649999999999999911e-01,-1.540821150302961184e+00,-9.747565557815696113e-01,-2.934518107522814945e-01,-5.240477607851241615e-01
8.659999999999999920e-01,1.004955798988189791e-01,-4.625608054355978549e-01,-1.235789248015236180e-01,-4.799725598369919410e-01
8.669999999999999929e-01,9.060707600761874758e-01,2.368734405446472069e-01,1.077755248004316768e-01,2.332423130482896012e-01
8.679999999999999938e-01,-3.651886342361003179e-01,8.397194350162460186e-01,2.306331575493721919e-01,8.680570144044207348e-01
8.689999999999999947e-01,1.534326021275683072e+00,1.113380367075144539e+00,8.782344135642750071e-02,9.486194843856319281e-01
8.699999999999999956e-01,6.627286076135675552e-01,9.992349288972290910e-01,-3.715516849308539427e-01,1.133526825796328019e+00
8.709999999999999964e-01,1.734672345685764339e-01,6.412353639264142258e-01,-9.943024202260140054e-01,1.045123979576783491e+00
8.719999999999999973e-01,6.439193330383314873e-01,3.049686555589954384e-01,-1.478121737299816774e+00,6.373813645640514780e-01
8.729999999999999982e-01,5.917001155553985869e-01,2.311577759884522187e-01,-1.581922983216105028e+00,5.437162761285616597e-01
8.739999999999999991e-01,5.583099909693296087e-02,5.031042765785908033e-01,-1.305518416218206745e+00,5.108433672238713585e-01
8.750000000000000000e-01,2.105475520136345313e+00,9.999999999999272804e-01,-8.672557292699641929e-01,6.604053072317916939e-01
8.760000000000000009e-01,7.496594075604635643e-01,1.461470224878740343e+00,-5.139173729595045703e-01,1.104404071349447181e+00
8.770000000000000018e-01,1.430262854874345457e+00,1.628395195788042926e+00,-3.626013501126095773e-01,1.152814927693604163e+00
8.780000000000000027e-01,2.300594504261908035e+00,1.383687195445127083e+00,-4.090338191014176727e-01,1.170790962954660008e+00
8.790000000000000036e-01,-7.096465609590402179e-03,8.167018909164800444e-01,-6.119253780792920372e-01,1.093355207883067282e+00
8.800000000000000044e-01,1.193953552315882294e-01,1.763355756877618696e-01,-9.039489438269621147e-01,2.521632508657744021e-01
8.810000000000000053e-01,7.747364644335374972e-01,-2.618217839449732409e-01,-1.131766630588867839e+00,-3.455758732382565035e-01
8.820000000000000062e-01,-7.865862360860759184e-01,-3.423396606865641290e-01,-1.064063412369496975e+00,-4.252890313858547766e-01
8.830000000000000071e-01,2.806620016183452027e-01,-1.112924014860954824e-01,-5.558205748756627207e-01,-6.104220657623687929e-01
8.840000000000000080e-01,1.174963401999981727e+00,2.118943383068599140e-01,2.628126888616235113e-01,-3.441814699264252320e-01
8.850000000000000089e-01,-9.297276825244016329e-01,3.567225670316613861e-01,1.007358530444041333e+00,-5.840697088285708161e-02
8.860000000000000098e-01,6.946618310063864543e-01,1.516252626245103707e-01,1.307262344301772794e+00,-3.489568234541894354e-01
8.870000000000000107e-01,-2.278656007829386043e-01,-3.797368028693320907e-01,1.092376788932861276e+00,-4.477061917303536975e-01
8.880000000000000115e-01,-1.433111771102930199e+00,-1.028200429655014903e+00,6.370949258516078739e-01,-6.925018973233376673e-01
8.890000000000000124e-01,-5.850037509916934386e-01,-1.509685616770068073e+00,3.215689162248199229e-01,-1.213278351281173117e+00
8.900000000000000133e-01,-1.324435874774948285e+00,-1.616796077701774692e+00,3.484755739685136411e-01,-1.323347072440109740e+00
8.910000000000000142e-01,-2.125775464054120878e+00,-1.329342273185712742e+00,6.602807879742683683e-01,-1.460596066410313254e+00
8.920000000000000151e-01,7.729284881527562212e-02,-8.239438074128875300e-01,1.063080491805496131e+00,-1.411360161227281473e+00
8.930000000000000160e-01,-3.547061822056350455e-01,-3.775536132772625564e-01,1.378445312570977466e+00,-6.358800192792997130e-01
8.940000000000000169e-01,-3.631245070134488384e-01,-2.172259769559360398e-01,1.487830565272159511e+00,-5.313822967198017500e-02
8.950000000000000178e-01,1.708322333877135557e-01,-3.975673177702081507e-01,1.305606825010347194e+00,4.441556131479694469e-02
8.960000000000000187e-01,-1.413318155157026856e+00,-7.722803694236530792e-01,8.110913773313922492e-01,-1.227364726247863747e-01
