Frequency [Hz],FIR,IIR
4.094017094017094109e+02,-7.820204418026320070e+01,-2.690944891390347848e+01
4.095238095238095184e+02,-7.764595789678557480e+01,-2.693413949279259612e+01
4.096459096459096259e+02,-7.723253668573997288e+01,-2.695886002640317969e+01
4.097680097680097333e+02,-7.694863674649188567e+01,-2.698361060011926327e+01
4.098901098901098976e+02,-7.678591856451842546e+01,-2.700839129967353358e+01
4.100122100122100051e+02,-7.673981326128695457e+01,-2.703320221114908151e+01
4.101343101343101125e+02,-7.680899991392575998e+01,-2.705804342098147330e+01
4.102564102564102200e+02,-7.699526018510827896e+01,-2.708291501596050210e+01
4.103785103785103843e+02,-7.730367500740609898e+01,-2.710781708323217742e+01
4.105006105006104917e+02,-7.774321121260160794e+01,-2.713274971030065785e+01
4.106227106227105992e+02,-7.832785006008347750e+01,-2.715771298503018016e+01
4.107448107448107066e+02,-7.907858631437201780e+01,-2.718270699564704884e+01
4.108669108669108709e+02,-8.002698486339794215e+01,-2.720773183074157586e+01
4.109890109890109784e+02,-8.122180516080337043e+01,-2.723278757927005600e+01
4.111111111111110858e+02,-8.274233797032783855e+01,-2.725787433055681674e+01
4.112332112332111933e+02,-8.472852334024631205e+01,-2.728299217429620782e+01
4.113553113553113576e+02,-8.746173450179982467e+01,-2.730814120055461203e+01
4.114774114774114651e+02,-9.165294695721881624e+01,-2.733332149977254488e+01
4.115995115995115725e+02,-1.003588926332584492e+02,-2.735853316276661928e+01
4.117216117216117368e+02,-1.030141504245781192e+02,-2.738377628073171621e+01
4.118437118437118443e+02,-9.253210793088473451e+01,-2.740905094524293872e+01
4.119658119658119517e+02,-8.798907822703924353e+01,-2.743435724825790345e+01
4.120879120879120592e+02,-8.510519516503222803e+01,-2.745969528211867328e+01
4.122100122100122235e+02,-8.303520889843866826e+01,-2.748506513955397779e+01
4.123321123321123309e+02,-8.146115747035196364e+01,-2.751046691368129871e+01
4.124542124542124384e+02,-8.022900905408471317e+01,-2.753590069800913653e+01
4.125763125763125458e+02,-7.925287049437929454e+01,-2.756136658643907822e+01
4.126984126984127101e+02,-7.848045749902831858e+01,-2.758686467326803538e+01
4.128205128205128176e+02,-7.787813139745877322e+01,-2.761239505319038301e+01
4.129426129426129251e+02,-7.742357562480071920e+01,-2.763795782130029011e+01
4.130647130647130325e+02,-7.710190192418764354e+01,-2.766355307309387968e+01
4.131868131868131968e+02,-7.690347211697016405e+01,-2.768918090447149183e+01
4.133089133089133043e+02,-7.682266465861616211e+01,-2.771484141173993976e+01
4.134310134310134117e+02,-7.685721879257212663e+01,-2.774053469161485452e+01
4.135531135531135192e+02,-7.700798394786419010e+01,-2.776626084122289839e+01
4.136752136752136835e+02,-7.727901301531736067e+01,-2.779201995810413450e+01
4.137973137973137909e+02,-7.767802203889898749e+01,-2.781781214021432902e+01
4.139194139194138984e+02,-7.821733254105079425e+01,-2.784363748592734567e+01
4.140415140415140058e+02,-7.891555999864476689e+01,-2.786949609403744788e+01
4.141636141636141701e+02,-7.980059808668387689e+01,-2.789538806376174662e+01
4.142857142857142776e+02,-8.091508254220238427e+01,-2.792131349474248125e+01
4.144078144078143850e+02,-8.232710185292350502e+01,-2.794727248704966627e+01
4.145299145299144925e+02,-8.415345929860248475e+01,-2.797326514118326912e+01
4.146520146520146568e+02,-8.661845778446995325e+01,-2.799929155807580727e+01
4.147741147741147643e+02,-9.024295116006555872e+01,-2.802535183909473915e+01
4.148962148962148717e+02,-9.681430336368840983e+01,-2.805144608604504697e+01
4.150183150183149792e+02,-1.136830098491045931e+02,-2.807757440117163839e+01
4.151404151404151435e+02,-9.464188433274345869e+01,-2.810373688716197549e+01
4.152625152625152509e+02,-8.918406764301349199e+01,-2.812993364714846933e+01
4.153846153846153584e+02,-8.593874170065322460e+01,-2.815616478471120843e+01
4.155067155067155227e+02,-8.367095693740253637e+01,-2.818243040388038878e+01
4.156288156288156301e+02,-8.196933341670649042e+01,-2.820873060913900687e+01
4.157509157509157376e+02,-8.064601293540610527e+01,-2.823506550542542470e+01
4.158730158730158450e+02,-7.959983999242970754e+01,-2.826143519813600591e+01
4.159951159951160093e+02,-7.877059321982687834e+01,-2.828783979312783003e+01
4.161172161172161168e+02,-7.812005800708189440e+01,-2.831427939672121852e+01
4.162393162393162243e+02,-7.762305138610564370e+01,-2.834075411570262659e+01
4.163614163614163317e+02,-7.726275077575775185e+01,-2.836726405732720480e+01
4.164835164835164960e+02,-7.702811139328274237e+01,-2.839380932932159141e+01
4.166056166056166035e+02,-7.691240148102043861e+01,-2.842039003988661250e+01
4.167277167277167109e+02,-7.691239840714692377e+01,-2.844700629770009215e+01
4.168498168498168184e+02,-7.702802750553846067e+01,-2.847365821191968394e+01
4.169719169719169827e+02,-7.726235389075930016e+01,-2.850034589218564562e+01
4.170940170940170901e+02,-7.762192526980588525e+01,-2.852706944862358185e+01
4.172161172161171976e+02,-7.811755072233157193e+01,-2.855382899184743906e+01
4.173382173382173050e+02,-7.876572560661219313e+01,-2.858062463296234768e+01
4.174603174603174693e+02,-7.959114362543527932e+01,-2.860745648356745718e+01
4.175824175824175768e+02,-8.063123093189661006e+01,-2.863432465575889907e+01
4.177045177045176843e+02,-8.194482606613590292e+01,-2.866122926213271782e+01
4.178266178266177917e+02,-8.363038692207854297e+01,-2.868817041578783034e+01
4.179487179487179560e+02,-8.586966780131456289e+01,-2.871514823032901731e+01
4.180708180708180635e+02,-8.905660947222602886e+01,-2.874216281986990751e+01
4.181929181929181709e+02,-9.434805538595172436e+01,-2.876921429903602956e+01
4.183150183150182784e+02,-1.109227993478439487e+02,-2.879630278296787793e+01
4.184371184371184427e+02,-9.738740941928301709e+01,-2.882342838732394341e+01
4.185592185592185501e+02,-9.055275179021286647e+01,-2.885059122828376843e+01
4.186813186813186576e+02,-8.685229717637076874e+01,-2.887779142255123688e+01
4.188034188034187650e+02,-8.435267768204866456e+01,-2.890502908735752641e+01
4.189255189255189293e+02,-8.250744037232685457e+01,-2.893230434046440536e+01
4.190476190476190368e+02,-8.108417730735708062e+01,-2.895961730016730939e+01
4.191697191697191442e+02,-7.996270404428622669e+01,-2.898696808529865976e+01
4.192918192918192517e+02,-7.907326459545291186e+01,-2.901435681523108201e+01
4.194139194139194160e+02,-7.837229947864361179e+01,-2.904178360988066032e+01
4.195360195360195235e+02,-7.783135528535531478e+01,-2.906924858971014913e+01
4.196581196581196309e+02,-7.743145030308872379e+01,-2.909675187573240152e+01
4.197802197802197952e+02,-7.716000508488617982e+01,-2.912429358951365899e+01
4.199023199023199027e+02,-7.700910717138539496e+01,-2.915187385317690882e+01
4.200244200244200101e+02,-7.697454030947736214e+01,-2.917949278940527691e+01
4.201465201465201176e+02,-7.705530497442882165e+01,-2.920715052144548451e+01
4.202686202686202819e+02,-7.725350854284333479e+01,-2.923484717311124470e+01
4.203907203907203893e+02,-7.757459856520891606e+01,-2.926258286878665871e+01
4.205128205128204968e+02,-7.802799613489659691e+01,-2.929035773342991789e+01
4.206349206349206042e+02,-7.862829501828842638e+01,-2.931817189257663614e+01
4.207570207570207685e+02,-7.939738098204536243e+01,-2.934602547234348435e+01
4.208791208791208760e+02,-8.036821420156618956e+01,-2.937391859943171113e+01
4.210012210012209835e+02,-8.159192062754490848e+01,-2.940185140113079854e+01
4.211233211233210909e+02,-8.315221154691838024e+01,-2.942982400532211784e+01
4.212454212454212552e+02,-8.519842518017435395e+01,-2.945783654048254263e+01
4.213675213675213627e+02,-8.803618401631274537e+01,-2.948588913568807257e+01
4.214896214896214701e+02,-9.246434579593839942e+01,-2.951398192061770942e+01
4.216117216117215776e+02,-1.023019109912705460e+02,-2.954211502555707369e+01
4.217338217338217419e+02,-1.013513024880029150e+02,-2.957028858140222738e+01
4.218559218559218493e+02,-9.215749281945471694e+01,-2.959850271966348600e+01
4.219780219780219568e+02,-8.786378278152830035e+01,-2.962675757246922359e+01
4.221001221001220642e+02,-8.508784925149903700e+01,-2.965505327256981261e+01
4.222222222222222285e+02,-8.307928799411813259e+01,-2.968338995334139341e+01
4.223443223443223360e+02,-8.154569850136739717e+01,-2.971176774878991012e+01
4.224664224664224434e+02,-8.034283746829555639e+01,-2.974018679355501149e+01
4.225885225885225509e+02,-7.938938130937850701e+01,-2.976864722291407617e+01
4.227106227106227152e+02,-7.863547898396724634e+01,-2.979714917278620234e+01
4.228327228327228227e+02,-7.804892045467590833e+01,-2.982569277973620814e+01
4.229548229548229301e+02,-7.760829810829771702e+01,-2.985427818097887354e+01
4.230769230769230376e+02,-7.729934628646303452e+01,-2.988290551438293008e+01
4.231990231990232019e+02,-7.711288676395506059e+01,-2.991157491847520689e+01
4.233211233211233093e+02,-7.704366755433161984e+01,-2.994028653244484062e+01
4.234432234432234168e+02,-7.708975458783814361e+01,-2.996904049614750676e+01
4.235653235653235811e+02,-7.725231793508639555e+01,-2.999783695010966866e+01
4.236874236874236885e+02,-7.753576047779992564e+01,-3.002667603553282305e+01
4.238095238095237960e+02,-7.794822016433664658e+01,-3.005555789429785207e+01
4.239316239316239034e+02,-7.850257381242371935e+01,-3.008448266896932921e+01
4.240537240537240677e+02,-7.921822701500929043e+01,-3.011345050280000635e+01
4.241758241758241752e+02,-8.012428350162650759e+01,-3.014246153973511255e+01
4.242979242979242827e+02,-8.126538054038621794e+01,-3.017151592441688024e+01
4.244200244200243901e+02,-8.271322983090676928e+01,-3.020061380218901803e+01
4.245421245421245544e+02,-8.459200968941827625e+01,-3.022975531910127600e+01
4.246642246642246619e+02,-8.714380602351511129e+01,-3.025894062191392919e+01
4.247863247863247693e+02,-9.094624134316161701e+01,-3.028816985810250273e+01
4.249084249084248768e+02,-9.811997329832527726e+01,-3.031744317586229087e+01
4.250305250305250411e+02,-1.086811548204325675e+02,-3.034676072411317094e+01
4.251526251526251485e+02,-9.410171992169975397e+01,-3.037612265250412946e+01
4.252747252747252560e+02,-8.899789646042043501e+01,-3.040552911141820047e+01
4.253968253968253634e+02,-8.588593213614950628e+01,-3.043498025197716572e+01
4.255189255189255277e+02,-8.368946286431337001e+01,-3.046447622604647520e+01
4.256410256410256352e+02,-8.203313710660380309e+01,-3.049401718623994384e+01
4.257631257631257427e+02,-8.074180808257148101e+01,-3.052360328592486383e+01
4.258852258852258501e+02,-7.971996502831736109e+01,-3.055323467922682568e+01
4.260073260073260144e+02,-7.891028964986040251e+01,-3.058291152103480570e+01
4.261294261294261219e+02,-7.827622675702080812e+01,-3.061263396700613981e+01
4.262515262515262293e+02,-7.779362526894698249e+01,-3.064240217357160034e+01
4.263736263736263368e+02,-7.744635409982447527e+01,-3.067221629794055460e+01
4.264957264957265011e+02,-7.722386758869333789e+01,-3.070207649810609141e+01
4.266178266178266085e+02,-7.711982462125480708e+01,-3.073198293285025784e+01
4.267399267399267160e+02,-7.713133777137113611e+01,-3.076193576174928523e+01
4.268620268620268234e+02,-7.725865106115401204e+01,-3.079193514517887564e+01
4.269841269841269877e+02,-7.750516672402730478e+01,-3.082198124431961972e+01
4.271062271062270952e+02,-7.787782740350058930e+01,-3.085207422116220499e+01
4.272283272283272026e+02,-7.838794912357982980e+01,-3.088221423851301140e+01
4.273504273504273101e+02,-7.905273248871955616e+01,-3.091240145999952915e+01
4.274725274725274744e+02,-7.989792781474014305e+01,-3.094263605007587259e+01
4.275946275946275819e+02,-8.096266768577095263e+01,-3.097291817402826908e+01
4.277167277167276893e+02,-8.230879122857604102e+01,-3.100324799798082154e+01
4.278388278388278536e+02,-8.404063010612745188e+01,-3.103362568890102580e+01
4.279609279609279611e+02,-8.635329721478555598e+01,-3.106405141460564323e+01
4.280830280830280685e+02,-8.967923303394682932e+01,-3.109452534376624300e+01
4.282051282051281760e+02,-9.535116918243974737e+01,-3.112504764591518125e+01
4.283272283272283403e+02,-1.189645203256878006e+02,-3.115561849145136364e+01
4.284493284493284477e+02,-9.657646627005397022e+01,-3.118623805164619256e+01
4.285714285714285552e+02,-9.029003898149598228e+01,-3.121690649864950728e+01
4.286935286935286626e+02,-8.675914228596900557e+01,-3.124762400549556318e+01
4.288156288156288269e+02,-8.434355705009696180e+01,-3.127839074610918146e+01
4.289377289377289344e+02,-8.254950403668897252e+01,-3.130920689531171064e+01
4.290598290598290419e+02,-8.116141476742228633e+01,-3.134007262882727929e+01
4.291819291819291493e+02,-8.006616826430646938e+01,-3.137098812328908082e+01
4.293040293040293136e+02,-7.919750469835926765e+01,-3.140195355624549123e+01
4.294261294261294211e+02,-7.851380655459288960e+01,-3.143296910616644624e+01
4.295482295482295285e+02,-7.798779970262260974e+01,-3.146403495244987525e+01
4.296703296703296360e+02,-7.760127554485613643e+01,-3.149515127542803583e+01
4.297924297924298003e+02,-7.734220019425104908e+01,-3.152631825637419283e+01
4.299145299145299077e+02,-7.720307754129447630e+01,-3.155753607750885692e+01
4.300366300366300152e+02,-7.718003847240740356e+01,-3.158880492200666623e+01
4.301587301587301226e+02,-7.727240327525392161e+01,-3.162012497400290911e+01
4.302808302808302869e+02,-7.748260703918924719e+01,-3.165149641860026364e+01
4.304029304029303944e+02,-7.781647005135306472e+01,-3.168291944187559750e+01
4.305250305250305018e+02,-7.828387954218091238e+01,-3.171439423088676435e+01
4.306471306471306093e+02,-7.890006293483877187e+01,-3.174592097367954580e+01
4.307692307692307736e+02,-7.968783479366715028e+01,-3.177749985929461474e+01
4.308913308913308811e+02,-8.068162115113938171e+01,-3.180913107777447379e+01
4.310134310134309885e+02,-8.193505657007365528e+01,-3.184081482017061759e+01
4.311355311355310960e+02,-8.353659239793350366e+01,-3.187255127855065240e+01
4.312576312576312603e+02,-8.564580935759803992e+01,-3.190434064600549391e+01
4.313797313797313677e+02,-8.859545357876596938e+01,-3.193618311665663612e+01
4.315018315018314752e+02,-9.328787075052956368e+01,-3.196807888566348055e+01
4.316239316239316395e+02,-1.046369826381801431e+02,-3.200002814923082184e+01
4.317460317460317469e+02,-1.000000123413261974e+02,-3.203203110461618053e+01
4.318681318681318544e+02,-9.179357164831228033e+01,-3.206408795013742719e+01
4.319902319902319618e+02,-8.772364188184099021e+01,-3.209619888518034969e+01
4.321123321123321261e+02,-8.504848728236848387e+01,-3.212836411020634131e+01
4.322344322344322336e+02,-8.309837353463427689e+01,-3.216058382676013849e+01
4.323565323565323411e+02,-8.160373536520204141e+01,-3.219285823747761555e+01
4.324786324786324485e+02,-8.042929738977332477e+01,-3.222518754609367875e+01
4.326007326007326128e+02,-7.949798954974031062e+01,-3.225757195745019601e+01
4.327228327228327203e+02,-7.876225149531967418e+01,-3.229001167750409707e+01
4.328449328449328277e+02,-7.819123011208870366e+01,-3.232250691333533865e+01
4.329670329670329352e+02,-7.776438784600466647e+01,-3.235505787315516812e+01
4.330891330891330995e+02,-7.746805954078288892e+01,-3.238766476631438707e+01
4.332112332112332069e+02,-7.729351424809289028e+01,-3.242032780331152253e+01
4.333333333333333144e+02,-7.723586272519534646e+01,-3.245304719580143171e+01
4.334554334554334218e+02,-7.729349493552997785e+01,-3.248582315660367215e+01
4.335775335775335861e+02,-7.746790252894400908e+01,-3.251865589971099268e+01
4.336996336996336936e+02,-7.776384317954588710e+01,-3.255154564029804476e+01
4.338217338217338011e+02,-7.818988665302077834e+01,-3.258449259473009363e+01
4.339438339438339085e+02,-7.875948293508653819e+01,-3.261749698057172964e+01
4.340659340659340728e+02,-7.949285944631269274e+01,-3.265055901659590631e+01
4.341880341880341803e+02,-8.042038818773579578e+01,-3.268367892279262321e+01
4.343101343101342877e+02,-8.158882218512331974e+01,-3.271685692037824111e+01
4.344322344322343952e+02,-8.307374371981268268e+01,-3.275009323180442067e+01
4.345543345543345595e+02,-8.500732448295528343e+01,-3.278338808076740207e+01
4.346764346764346669e+02,-8.765135726060029242e+01,-3.281674169221731319e+01
4.347985347985347744e+02,-9.164897733336073316e+01,-3.285015429236746343e+01
4.349206349206348818e+02,-9.955147018101672529e+01,-3.288362610870389346e+01
4.350427350427350461e+02,-1.056357612305407798e+02,-3.291715736999490360e+01
4.351648351648351536e+02,-9.359450570010912429e+01,-3.295074830630063190e+01
4.352869352869352610e+02,-8.880145169256648785e+01,-3.298439914898294489e+01
4.354090354090353685e+02,-8.581295163123704128e+01,-3.301811013071512946e+01
4.355311355311355328e+02,-8.368403395888206830e+01,-3.305188148549184035e+01
4.356532356532356403e+02,-8.207118767656675118e+01,-3.308571344863914732e+01
4.357753357753357477e+02,-8.081084098265765192e+01,-3.311960625682461767e+01
4.358974358974359120e+02,-7.981271638091472198e+01,-3.315356014806760498e+01
4.360195360195360195e+02,-7.902222052608247793e+01,-3.318757536174936718e+01
4.361416361416361269e+02,-7.840437059476526827e+01,-3.322165213862363231e+01
4.362637362637362344e+02,-7.793600110621878230e+01,-3.325579072082709331e+01
4.363858363858363987e+02,-7.760164645541945561e+01,-3.328999135188990977e+01
4.365079365079365061e+02,-7.739124515776516944e+01,-3.332425427674646556e+01
4.366300366300366136e+02,-7.729883845062099113e+01,-3.335857974174625440e+01
4.367521367521367210e+02,-7.732187034848087137e+01,-3.339296799466465870e+01
4.368742368742368853e+02,-7.746090346153954442e+01,-3.342741928471401991e+01
4.369963369963369928e+02,-7.771968072648671466e+01,-3.346193386255477975e+01
4.371184371184371003e+02,-7.810554792604291663e+01,-3.349651198030671395e+01
4.372405372405372077e+02,-7.863034311544892319e+01,-3.353115389156023696e+01
4.373626373626373720e+02,-7.931199884392282229e+01,-3.356585985138791983e+01
4.374847374847374795e+02,-8.017737035757603792e+01,-3.360063011635588026e+01
4.376068376068375869e+02,-8.126738930050139231e+01,-3.363546494453574098e+01
4.377289377289376944e+02,-8.264708933783701639e+01,-3.367036459551620453e+01
4.378510378510378587e+02,-8.442713753556500933e+01,-3.370532933041501167e+01
4.379731379731379661e+02,-8.681733546817352476e+01,-3.374035941189094245e+01
4.380952380952380736e+02,-9.029387662319970786e+01,-3.377545510415603047e+01
4.382173382173381810e+02,-9.640524592220612021e+01,-3.381061667298776285e+01
4.383394383394383453e+02,-1.258361134252659497e+02,-3.384584438574150766e+01
4.384615384615384528e+02,-9.584516808642641195e+01,-3.388113851136296262e+01
4.385836385836385602e+02,-9.002368317491448124e+01,-3.391649932040083115e+01
4.387057387057386677e+02,-8.664810148234245446e+01,-3.395192708501954115e+01
4.388278388278388320e+02,-8.431169256028391601e+01,-3.398742207901218393e+01
4.389499389499389395e+02,-8.256660805378446355e+01,-3.402298457781344609e+01
4.390720390720390469e+02,-8.121250504027022998e+01,-3.405861485851283277e+01
4.391941391941391544e+02,-8.014278172120505417e+01,-3.409431319986788367e+01
4.393162393162393187e+02,-7.929444941416628012e+01,-3.413007988231760947e+01
4.394383394383394261e+02,-7.862772607693293025e+01,-3.416591518799598504e+01
4.395604395604395336e+02,-7.811646146729900408e+01,-3.420181940074576232e+01
4.396825396825396979e+02,-7.774318940545113321e+01,-3.423779280613211284e+01
4.398046398046398053e+02,-7.749640397683400295e+01,-3.427383569145663955e+01
4.399267399267399128e+02,-7.736901547290895564e+01,-3.430994834577156638e+01
4.400488400488400202e+02,-7.735749697231460686e+01,-3.434613105989386383e+01
4.401709401709401845e+02,-7.746148743740600651e+01,-3.438238412641977249e+01
4.402930402930402920e+02,-7.768375212224013637e+01,-3.441870783973910619e+01
4.404151404151403995e+02,-7.803049073308969241e+01,-3.445510249605022324e+01
4.405372405372405069e+02,-7.851206933725887893e+01,-3.449156839337461378e+01
4.406593406593406712e+02,-7.914437154744418024e+01,-3.452810583157205571e+01
4.407814407814407787e+02,-7.995118104522747160e+01,-3.456471511235564265e+01
4.409035409035408861e+02,-8.096846542706074956e+01,-3.460139653930714587e+01
4.410256410256409936e+02,-8.225252168685193510e+01,-3.463815041789244731e+01
4.411477411477411579e+02,-8.389689172275075180e+01,-3.467497705547718567e+01
4.412698412698412653e+02,-8.607234372641796938e+01,-3.471187676134238131e+01
4.413919413919413728e+02,-8.914207618855886039e+01,-3.474884984670070054e+01
4.415140415140414802e+02,-9.413135354128735344e+01,-3.478589662471223676e+01
4.416361416361416445e+02,-1.076446014881328637e+02,-3.482301741050094535e+01
4.417582417582417520e+02,-9.885688684029989304e+01,-3.486021252117100744e+01
4.418803418803418595e+02,-9.143636097324352363e+01,-3.489748227582355611e+01
4.420024420024419669e+02,-8.756856352581695546e+01,-3.493482699557344517e+01
4.421245421245421312e+02,-8.498775929992335421e+01,-3.497224700356614591e+01
4.422466422466422387e+02,-8.309335411947063221e+01,-3.500974262499487821e+01
4.423687423687423461e+02,-8.163625715811669181e+01,-3.504731418711814683e+01
4.424908424908424536e+02,-8.048942789211876914e+01,-3.508496201927700042e+01
4.426129426129426179e+02,-7.957976209264766965e+01,-3.512268645291294433e+01
4.427350427350427253e+02,-7.886185868241395269e+01,-3.516048782158564023e+01
4.428571428571428328e+02,-7.830615480269590023e+01,-3.519836646099112443e+01
4.429792429792429402e+02,-7.789294661378616524e+01,-3.523632270898004748e+01
4.431013431013431045e+02,-7.760914876304001098e+01,-3.527435690557614123e+01
4.432234432234432120e+02,-7.744646576064697285e+01,-3.531246939299484211e+01
4.433455433455433194e+02,-7.740036486824077144e+01,-3.535066051566227685e+01
4.434676434676434269e+02,-7.746955789214958088e+01,-3.538893062023420555e+01
4.435897435897435912e+02,-7.765585943695808169e+01,-3.542728005561539817e+01
4.437118437118436987e+02,-7.796438728134312157e+01,-3.546570917297898973e+01
4.438339438339438061e+02,-7.840415365212189158e+01,-3.550421832578640391e+01
4.439560439560439704e+02,-7.898920074018909077e+01,-3.554280786980708484e+01
4.440781440781440779e+02,-7.974061158589189802e+01,-3.558147816313861966e+01
4.442002442002441853e+02,-8.069008878755786895e+01,-3.562022956622722347e+01
4.443223443223442928e+02,-8.188662437473337263e+01,-3.565906244188823848e+01
4.444444444444444571e+02,-8.340994129843363680e+01,-3.569797715532697424e+01
4.445665445665445645e+02,-8.540089180226598842e+01,-3.573697407415959049e+01
4.446886446886446720e+02,-8.814317587950021959e+01,-3.577605356843456974e+01
4.448107448107447794e+02,-9.235601464362250113e+01,-3.581521601065406912e+01
4.449328449328449437e+02,-1.011621725090857780e+02,-3.585446177579570559e+01
4.450549450549450512e+02,-1.034471456906067033e+02,-3.589379124133456145e+01
4.451770451770451587e+02,-9.311181147434513150e+01,-3.593320478726529643e+01
4.452991452991452661e+02,-8.859405618370303159e+01,-3.597270279612479982e+01
4.454212454212454304e+02,-8.572024941504379569e+01,-3.601228565301472884e+01
4.455433455433455379e+02,-8.365544102761009526e+01,-3.605195374562447341e+01
4.456654456654456453e+02,-8.208438255737058853e+01,-3.609170746425463250e+01
4.457875457875457528e+02,-8.085406934667533108e+01,-3.613154720184023461e+01
4.459096459096459171e+02,-7.987908429103296726e+01,-3.617147335397463337e+01
4.460317460317460245e+02,-7.910739527313720032e+01,-3.621148631893345993e+01
4.461538461538461320e+02,-7.850551106611378316e+01,-3.625158649769895192e+01
4.462759462759462394e+02,-7.805120855958161030e+01,-3.629177429398469457e+01
4.463980463980464037e+02,-7.772966326266376313e+01,-3.633205011426016284e+01
4.465201465201465112e+02,-7.753128389327171988e+01,-3.637241436777600967e+01
4.466422466422466186e+02,-7.745048638609469549e+01,-3.641286746658955309e+01
4.467643467643467261e+02,-7.748504290926805993e+01,-3.645340982559041265e+01
4.468864468864468904e+02,-7.763583499352736794e+01,-3.649404186252654370e+01
4.470085470085469979e+02,-7.790695033979943673e+01,-3.653476399803054164e+01
4.471306471306471053e+02,-7.830614671869187760e+01,-3.657557665564623051e+01
4.472527472527472128e+02,-7.884580029744802232e+01,-3.661648026185568483e+01
4.473748473748473771e+02,-7.954460399451434682e+01,-3.665747524610631558e+01
4.474969474969474845e+02,-8.043056962551524691e+01,-3.669856204083851736e+01
4.476190476190475920e+02,-8.154652755520726259e+01,-3.673974108151351459e+01
4.477411477411477563e+02,-8.296091689336159902e+01,-3.678101280664159134e+01
4.478632478632478637e+02,-8.479124998298442506e+01,-3.682237765781047756e+01
4.479853479853479712e+02,-8.726352267308442379e+01,-3.686383607971438892e+01
4.481074481074480786e+02,-9.090389791489516824e+01,-3.690538852018323013e+01
4.482295482295482429e+02,-9.752945945621934243e+01,-3.694703543021195458e+01
4.483516483516483504e+02,-1.136086532759965735e+02,-3.698877726399052790e+01
4.484737484737484579e+02,-9.517354733513778342e+01,-3.703061447893428237e+01
4.485958485958485653e+02,-8.975207079492561490e+01,-3.707254753571442052e+01
4.487179487179487296e+02,-8.651936982121888775e+01,-3.711457689828900897e+01
4.488400488400488371e+02,-8.425772539059158817e+01,-3.715670303393430629e+01
4.489621489621489445e+02,-8.255955599189837812e+01,-3.719892641327647453e+01
4.490842490842490520e+02,-8.123832528700469879e+01,-3.724124751032372416e+01
4.492063492063492163e+02,-8.019345996758792694e+01,-3.728366680249869347e+01
4.493284493284493237e+02,-7.936503639212743622e+01,-3.732618477067138940e+01
4.494505494505494312e+02,-7.871500938543901782e+01,-3.736880189919243378e+01
4.495726495726495386e+02,-7.821830093682947904e+01,-3.741151867592671465e+01
4.496947496947497029e+02,-7.785815853419238408e+01,-3.745433559228750653e+01
4.498168498168498104e+02,-7.762358775943258138e+01,-3.749725314327081804e+01
4.499389499389499179e+02,-7.750789607453907593e+01,-3.754027182749054248e+01
4.500610500610500253e+02,-7.750789430117607992e+01,-3.758339214721362964e+01
4.501831501831501896e+02,-7.762353937452002128e+01,-3.762661460839584748e+01
4.503052503052502971e+02,-7.785792961773972820e+01,-3.766993972071798424e+01
4.504273504273504045e+02,-7.821765141227318452e+01,-3.771336799762259773e+01
4.505494505494505120e+02,-7.871356322730707689e+01,-3.775689995635107721e+01
4.506715506715506763e+02,-7.936222884142479472e+01,-3.780053611798117430e+01
4.507936507936507837e+02,-8.018844407162123389e+01,-3.784427700746497436e+01
4.509157509157508912e+02,-8.122979933665222063e+01,-3.788812315366752870e+01
4.510378510378509986e+02,-8.254542072249702755e+01,-3.793207508940579942e+01
4.511599511599511629e+02,-8.423432570321217838e+01,-3.797613335148806613e+01
4.512820512820512704e+02,-8.647953034275177231e+01,-3.802029848075389395e+01
4.514041514041513778e+02,-8.967855926969644997e+01,-3.806457102211467713e+01
4.515262515262514853e+02,-9.500409909280310217e+01,-3.810895152459450230e+01
4.516483516483516496e+02,-1.120268713334410648e+02,-3.815344054137172947e+01
4.517704517704517571e+02,-9.785999360907389644e+01,-3.819803862982092824e+01
4.518925518925518645e+02,-9.108258868454822732e+01,-3.824274635155544644e+01
4.520146520146520288e+02,-8.739840035551404185e+01,-3.828756427247059690e+01
4.521367521367521363e+02,-8.490615833556250891e+01,-3.833249296278705742e+01
4.522588522588522437e+02,-8.306493527173947200e+01,-3.837753299709529387e+01
4.523809523809523512e+02,-8.164406045695015735e+01,-3.842268495440024623e+01
4.525030525030525155e+02,-8.052407130887020514e+01,-3.846794941816659730e+01
4.526251526251526229e+02,-7.963556690757157241e+01,-3.851332697636470925e+01
4.527472527472527304e+02,-7.893518407008255622e+01,-3.855881822151718552e+01
4.528693528693528378e+02,-7.839458812740762994e+01,-3.860442375074593002e+01
4.529914529914530021e+02,-7.799487491782235793e+01,-3.865014416581995960e+01
4.531135531135531096e+02,-7.772351950164386380e+01,-3.869598007320357169e+01
4.532356532356532171e+02,-7.757265082117051236e+01,-3.874193208410547840e+01
4.533577533577533245e+02,-7.753808695071698764e+01,-3.878800081452830284e+01
4.534798534798534888e+02,-7.761885979045445083e+01,-3.883418688531894247e+01
4.536019536019535963e+02,-7.781710870946722025e+01,-3.888049092221940128e+01
4.537240537240537037e+02,-7.813831742502105726e+01,-3.892691355591846047e+01
4.538461538461538112e+02,-7.859195202084769960e+01,-3.897345542210384650e+01
4.539682539682539755e+02,-7.919266715199428575e+01,-3.902011716151540810e+01
4.540903540903540829e+02,-7.996243748711583521e+01,-3.906689941999842119e+01
