Frequency [Hz],Input,FIR out,IIR out
1.867500000000000000e+02,2.828703959586950845e+01,2.787287238319798988e+01,2.597747271996319185e+01
1.870000000000000000e+02,2.457295772693719726e+01,2.454566113985163156e+01,2.226034834681481556e+01
1.872500000000000000e+02,1.086530664638956090e+01,1.430461211096526419e+01,8.584061554974336872e+00
1.875000000000000000e+02,1.447265089772226077e+01,1.646223699215751779e+01,1.215179887712949380e+01
1.877500000000000000e+02,1.925714318100222044e+01,1.970784765317922549e+01,1.690502208232376802e+01
1.880000000000000000e+02,1.758568697768722799e+01,1.541757491246999479e+01,1.519972917495081433e+01
1.882500000000000000e+02,1.962983728944538342e+01,1.931901691037480262e+01,1.724608118840760795e+01
1.885000000000000000e+02,1.485061612628479288e+01,1.554183535412958861e+01,1.247474461311007943e+01
1.887500000000000000e+02,1.739351061139704413e+01,1.731064291137953504e+01,1.497959531537182798e+01
1.890000000000000000e+02,2.272493986921814724e+01,2.252018371087593351e+01,2.030369629731605130e+01
1.892500000000000000e+02,1.714562357009480209e+01,1.746661814890088849e+01,1.473018841632321241e+01
1.895000000000000000e+02,1.789687249464745022e+01,1.793370764762328307e+01,1.544189019413309794e+01
1.897500000000000000e+02,2.286716225961757942e+01,2.102386241703342762e+01,2.039034975137663963e+01
1.900000000000000000e+02,2.629285040776015236e+01,2.542765978089945733e+01,2.381460056782698231e+01
1.902500000000000000e+02,1.925164550609350300e+01,1.858932404069631872e+01,1.677736026404257430e+01
1.905000000000000000e+02,1.995796243722367791e+01,1.963936309107212708e+01,1.745553246966266414e+01
1.907500000000000000e+02,1.775291218541491389e+01,1.805042725809155968e+01,1.525831409221502355e+01
1.910000000000000000e+02,1.361983960491209622e+01,1.284773174700421627e+01,1.108634927509580592e+01
1.912500000000000000e+02,2.354043441402307479e+01,2.372055986007282868e+01,2.100337720670095720e+01
1.915000000000000000e+02,2.334243145082758275e+01,2.330363235273569700e+01,2.080240114892164627e+01
1.917500000000000000e+02,1.911797600986828272e+01,1.751363761368280336e+01,1.653363655650803921e+01
1.920000000000000000e+02,2.424016568430055329e+01,2.445074584533621831e+01,2.167136246502239771e+01
1.922500000000000000e+02,1.531277153082090337e+01,7.472918871301136079e+00,1.267379976943600006e+01
1.925000000000000000e+02,1.773168874677210383e+01,1.738132251666100103e+01,1.513817342218951367e+01
1.927500000000000000e+02,2.003688863143317889e+01,1.977661080947235561e+01,1.740730488734988768e+01
1.930000000000000000e+02,2.177629942642997563e+01,2.104116919229393545e+01,1.915227090884403438e+01
1.932500000000000000e+02,1.604762979952761981e+01,1.630538280067290202e+01,1.341468277755267557e+01
1.935000000000000000e+02,5.103302137799351712e+00,4.438836368171061864e+00,2.454184867035136275e+00
1.937500000000000000e+02,1.893023998646858530e+01,1.880377102317953586e+01,1.625506302792032542e+01
1.940000000000000000e+02,1.964888391283849600e+01,1.889149150640187713e+01,1.696986696044955423e+01
1.942500000000000000e+02,-1.085324045047358910e+00,3.922305766247566883e+00,-3.924173212843957703e+00
1.945000000000000000e+02,8.185740443734296434e+00,6.686200257667106683e+00,5.476832658458964609e+00
1.947500000000000000e+02,1.945418802402562619e+01,1.913025210531658260e+01,1.672427298225586156e+01
1.950000000000000000e+02,2.399772369869123168e+01,2.439980266551437893e+01,2.127186937051923721e+01
1.952500000000000000e+02,2.341252453011399837e+01,2.404452677715599407e+01,2.067810580867974579e+01
1.955000000000000000e+02,1.515180862126783978e+01,1.647429501937105556e+01,1.242419299496200402e+01
1.957500000000000000e+02,1.599444615883732013e+01,1.701667175901168250e+01,1.322331477349285578e+01
1.960000000000000000e+02,1.993070061732256448e+01,2.023905579772928576e+01,1.715529369419628125e+01
1.962500000000000000e+02,8.233389798325731590e+00,2.090847846582830183e+00,5.395069641586445641e+00
1.965000000000000000e+02,1.380499821610906608e+01,1.220759521234752398e+01,1.098212616516909712e+01
1.967500000000000000e+02,1.747824685563986691e+01,1.616592877076737622e+01,1.464228801374025046e+01
1.970000000000000000e+02,1.831006958452744726e+01,1.918397926647842056e+01,1.548712578968256182e+01
1.972500000000000000e+02,2.010652861166702365e+01,1.904039885834528434e+01,1.725604393838938222e+01
1.975000000000000000e+02,1.846670220419336061e+01,1.513886931561608762e+01,1.557310483796272393e+01
1.977500000000000000e+02,2.263422681928291524e+01,2.118400846412043137e+01,1.975585881345109129e+01
1.980000000000000000e+02,2.276639465559813402e+01,2.147367365547877682e+01,1.987638114617935514e+01
1.982500000000000000e+02,2.452423482167727187e+01,2.245234591091794840e+01,2.161729679438349194e+01
1.985000000000000000e+02,2.197989465226256556e+01,1.885493775202676403e+01,1.905489279215621679e+01
1.987500000000000000e+02,1.823439746160159558e+01,1.344106996992577585e+01,1.527888929967640408e+01
1.990000000000000000e+02,1.597626784923050103e+01,1.115050849147281653e+01,1.301522584477933187e+01
1.992500000000000000e+02,1.947504824020712988e+01,1.519229353083402501e+01,1.650500690705029427e+01
1.995000000000000000e+02,2.520635351760663667e+01,2.011709476821160081e+01,2.221884937582121111e+01
1.997500000000000000e+02,2.544680158739824805e+01,1.913807265037084093e+01,2.244341153851049242e+01
2.000000000000000000e+02,2.055560652384248499e+01,1.434586857259996506e+01,1.754756859519745760e+01
2.002500000000000000e+02,1.683495764385116189e+01,1.052012635935667895e+01,1.381462073236039245e+01
2.005000000000000000e+02,2.361956241636483966e+01,1.644621420783700216e+01,2.058270843653193083e+01
2.007500000000000000e+02,2.577069936025236174e+01,1.834772745917526748e+01,2.272781421821078851e+01
2.010000000000000000e+02,2.633829364829163211e+01,1.727674955434546433e+01,2.327447660469327673e+01
2.012500000000000000e+02,2.474783382050595293e+01,1.431945545243525331e+01,2.166588513167397423e+01
2.015000000000000000e+02,2.493163215122049081e+01,1.372229508868953829e+01,2.183707397856424137e+01
2.017500000000000000e+02,2.419065823763653356e+01,1.203801709633232875e+01,2.108414555533282808e+01
2.020000000000000000e+02,1.792967735315350453e+01,5.892698391470917230e+00,1.482588056397132981e+01
2.022500000000000000e+02,1.554384831624164676e+01,9.923030154839591610e-01,1.240452066822844479e+01
2.025000000000000000e+02,1.418933066562546585e+00,-1.057321562555897110e+01,-1.751264284166163865e+00
2.027500000000000000e+02,1.212308595412422818e+01,-4.436419405035209707e+00,8.974047236019011109e+00
2.030000000000000000e+02,1.750275330952613473e+01,-1.648602137647517729e+00,1.432274435052634587e+01
2.032500000000000000e+02,1.364227918163509656e+01,-5.221774924995248313e+00,1.046607436759965992e+01
2.035000000000000000e+02,1.232031690654818590e+01,-7.639071650448466144e+00,9.146116879709708769e+00
2.037500000000000000e+02,1.897689153703086617e+01,-7.934155266200020762e+00,1.573488511549337510e+01
2.040000000000000000e+02,2.223771231019188832e+01,-6.723031501476874006e+00,1.898420287399347828e+01
2.042500000000000000e+02,1.833762739481729653e+01,-1.082216339442352115e+01,1.508051972371431049e+01
2.045000000000000000e+02,1.635551132900325300e+01,-1.950712157026312710e+01,1.306813903221835460e+01
2.047500000000000000e+02,2.133106380795712909e+01,-1.561681158869218145e+01,1.804116087890507103e+01
2.050000000000000000e+02,2.095870038544207858e+01,-1.816740821524077276e+01,1.766764106004018942e+01
2.052500000000000000e+02,2.158860294155989834e+01,-2.291388544531542593e+01,1.826671289708202295e+01
2.055000000000000000e+02,9.946652786730838969e+00,-3.280206333776408201e+01,6.586171458097195064e+00
2.057500000000000000e+02,2.166003327140487045e+01,-4.191890926309351784e+01,1.829711112517399485e+01
2.060000000000000000e+02,2.284116375226722795e+01,-4.039614438458387724e+01,1.948716659215436664e+01
2.062500000000000000e+02,2.264537220314320365e+01,-3.250635642340673570e+01,1.927129291154594171e+01
2.065000000000000000e+02,2.239085159885093645e+01,-3.220718514017177370e+01,1.900143078698040711e+01
2.067500000000000000e+02,9.313469938903756074e+00,-4.377270456576050606e+01,5.929278063130834830e+00
2.070000000000000000e+02,2.085775117903982512e+00,-4.757786736204768374e+01,-1.288113311564266006e+00
2.072500000000000000e+02,1.905175848498787872e+01,-3.731501047139238381e+01,1.559978056523909373e+01
2.075000000000000000e+02,2.008262761638489025e+01,-3.813430473158977208e+01,1.661962479955727190e+01
2.077500000000000000e+02,1.455956055030108054e+01,-4.319279203099812037e+01,1.109741301830502280e+01
2.080000000000000000e+02,8.291190216875808261e+00,-5.546593847032687563e+01,4.768995905661035373e+00
2.082500000000000000e+02,1.818595101334424413e+01,-4.333043312235385258e+01,1.467893979428191642e+01
2.085000000000000000e+02,2.574901650624137872e+01,-3.682130246326236289e+01,2.222891566122284246e+01
2.087500000000000000e+02,1.936618051541118390e+01,-4.290408529146628069e+01,1.585504890859171745e+01
2.090000000000000000e+02,1.117854450952818546e+01,-5.107329190220687565e+01,7.632424672476676442e+00
2.092500000000000000e+02,1.670394434235034709e+01,-4.358159758292260477e+01,1.312389199756200320e+01
2.095000000000000000e+02,2.400612331782134490e+01,-3.743410561945760406e+01,2.042113005911829759e+01
2.097500000000000000e+02,2.237169144689238465e+01,-3.982020203225481936e+01,1.876408357665472693e+01
2.100000000000000000e+02,2.584025826601588705e+01,-3.451340622290381788e+01,2.222343250885304045e+01
2.102500000000000000e+02,2.316897914997092656e+01,-3.734812637483460662e+01,1.954839380052565545e+01
2.105000000000000000e+02,1.202604591370686293e+01,-5.030915689022221216e+01,8.345107972236485594e+00
2.107500000000000000e+02,1.217411210979806491e+01,-5.276805259343822740e+01,8.490982556121650759e+00
2.110000000000000000e+02,1.227953798187781942e+01,-5.812454925848440723e+01,8.556863757199703713e+00
2.112500000000000000e+02,1.737128448515212042e+01,-5.070644975707038782e+01,1.367938510782029127e+01
2.115000000000000000e+02,7.548585701679526139e+00,-6.106529448748133859e+01,3.873429799590870193e+00
2.117500000000000000e+02,1.274230195465698934e+01,-5.389000945998432712e+01,8.985510012270719216e+00
2.120000000000000000e+02,1.949316462480853929e+01,-4.784977927290039901e+01,1.573970657523034156e+01
2.122500000000000000e+02,1.970332725541655705e+01,-4.420304725445562610e+01,1.593930932819534618e+01
2.125000000000000000e+02,1.530384109995917896e+01,-4.629812050379108257e+01,1.153995923574545124e+01
2.127500000000000000e+02,1.278441343871046953e+01,-4.604254324266676690e+01,8.988798467719096408e+00
2.130000000000000000e+02,1.475583655640950020e+01,-4.377131351549859062e+01,1.094793574492940458e+01
2.132500000000000000e+02,1.608027917782940719e+01,-4.384465413205322193e+01,1.222354726388241630e+01
2.135000000000000000e+02,2.382768619689051803e+01,-3.444409218625573743e+01,1.998058832283468789e+01
2.137500000000000000e+02,2.220810733947067206e+01,-3.685585854849822596e+01,1.835095230562230029e+01
2.140000000000000000e+02,2.236449295615723543e+01,-3.813621935323799050e+01,1.848332917694883903e+01
2.142500000000000000e+02,2.324948805047815981e+01,-3.756901931039421783e+01,1.936666431067838801e+01
2.145000000000000000e+02,2.167812546939583029e+01,-4.266556080743124824e+01,1.777037110555625787e+01
2.147500000000000000e+02,1.973673241797567002e+01,-5.032512769564233679e+01,1.578923912672232888e+01
2.150000000000000000e+02,2.285331547098989802e+01,-6.613906899734674028e+01,1.891221792285049474e+01
2.152500000000000000e+02,9.564932698269029032e+00,-4.965256605518449362e+01,5.701002075778013989e+00
2.155000000000000000e+02,2.119970905414078644e+01,-4.340587500428953405e+01,1.722425175206221937e+01
2.157500000000000000e+02,1.892343847989466354e+01,-4.359117048886608359e+01,1.489342996484438686e+01
2.160000000000000000e+02,2.386132679165870130e+01,-3.664369429704682801e+01,1.985378458804977697e+01
2.162500000000000000e+02,6.353129358605747790e+00,-4.920449103989950856e+01,2.148887604465133272e+00
2.165000000000000000e+02,2.365268919042673801e+01,-3.494161323889825610e+01,1.960788207174148567e+01
2.167500000000000000e+02,1.862267008047275141e+01,-4.263265116608484107e+01,1.454470572806124551e+01
2.170000000000000000e+02,1.825769531226530518e+01,-4.012264230731499026e+01,1.418834736789594686e+01
2.172500000000000000e+02,1.663153902860224065e+01,-4.263296164468900429e+01,1.253497530539886817e+01
2.175000000000000000e+02,1.987563088055353333e+01,-4.147063264807924554e+01,1.575933128362428270e+01
2.177500000000000000e+02,1.978113214938755604e+01,-4.824599951811418208e+01,1.562913525956299665e+01
2.180000000000000000e+02,2.447841707475146933e+01,-4.361588911823746173e+01,2.033491234239349410e+01
2.182500000000000000e+02,2.411102054521153804e+01,-5.272720217464715375e+01,1.994988860441669232e+01
2.185000000000000000e+02,2.099335749998107303e+01,-6.286060753455321048e+01,1.681846902540853961e+01
2.187500000000000000e+02,1.743741637893921492e+01,-4.877409851750647363e+01,1.324852258702096286e+01
2.190000000000000000e+02,1.958387171123937165e+01,-4.280930943501598307e+01,1.537741878246976768e+01
2.192500000000000000e+02,2.166051948914113012e+01,-3.973319494730598933e+01,1.743261076329893555e+01
2.195000000000000000e+02,1.922677249786665854e+01,-4.101150231488623632e+01,1.498837935388107390e+01
2.197500000000000000e+02,1.456075197162532575e+01,-4.545968654581969304e+01,1.029439957191947741e+01
2.200000000000000000e+02,1.839255476197529759e+01,-4.169375873765584828e+01,1.408752196859099293e+01
2.202500000000000000e+02,1.908392837299424016e+01,-4.017983923506506017e+01,1.479160126232612171e+01
2.205000000000000000e+02,1.037726925011833856e+01,-4.834943405550717443e+01,6.067812360217711642e+00
2.207500000000000000e+02,1.352695661430848517e+01,-5.199053706522586538e+01,9.152624427680501995e+00
2.210000000000000000e+02,1.578557596995412382e+01,-4.638377700846733376e+01,1.144782874280987528e+01
2.212500000000000000e+02,1.391851251997942462e+01,-5.325080348532150509e+01,9.543486392169960197e+00
2.215000000000000000e+02,1.957095705234013394e+01,-5.775952272259139164e+01,1.517195989766605990e+01
2.217500000000000000e+02,1.873591999766085081e+01,-5.765955494204114729e+01,1.434736282034792687e+01
2.220000000000000000e+02,1.581378698291550045e+01,-5.186574292895998894e+01,1.140980912258762103e+01
2.222500000000000000e+02,1.668460265511313523e+01,-5.137919945732753746e+01,1.222938843747153115e+01
2.225000000000000000e+02,1.933775066638005669e+01,-4.372257528544002980e+01,1.487055332765972082e+01
2.227500000000000000e+02,1.804968319379758412e+01,-4.470075265189920799e+01,1.357496674867054054e+01
2.230000000000000000e+02,1.999947483411964910e+01,-3.965742383709884678e+01,1.550108593310049976e+01
2.232500000000000000e+02,2.553853914317565454e+01,-3.411248704607124438e+01,2.102700554371808295e+01
2.235000000000000000e+02,2.436823898291354595e+01,-3.535576987841921692e+01,1.984799528997931972e+01
2.237500000000000000e+02,1.257557013700315629e+01,-4.619894875528358114e+01,8.062914798570652408e+00
2.240000000000000000e+02,1.562118242118868139e+01,-4.666711443184539831e+01,1.104817015282572967e+01
2.242500000000000000e+02,2.302819521167687711e+01,-4.071581092975598892e+01,1.844482544021106918e+01
2.245000000000000000e+02,2.163175880897411218e+01,-4.278987669684582329e+01,1.704910861013866707e+01
2.247500000000000000e+02,2.274304533061495448e+01,-4.838303275639047740e+01,1.812587779037739466e+01
2.250000000000000000e+02,2.321947891016515797e+01,-6.035572057891038611e+01,1.857743028229939597e+01
2.252500000000000000e+02,1.883649792576045101e+01,-6.836287478777857984e+01,1.419301985848957059e+01
2.255000000000000000e+02,1.126991168179245228e+01,-5.452121341415473665e+01,6.588671176654719908e+00
2.257500000000000000e+02,2.141966087850754263e+01,-4.251113478976510862e+01,1.671474840794666861e+01
2.260000000000000000e+02,2.286566462521371079e+01,-3.987264005739645256e+01,1.816246737273676715e+01
2.262500000000000000e+02,2.013706876424125625e+01,-4.108117820161680100e+01,1.541626046154535423e+01
