Frequency [Hz],FIR,IIR
4.719169719169718746e+01,1.500000000000000000e+02,2.096596777202008433e+00
4.731379731379730913e+01,1.500000000000015916e+02,2.091272951981914208e+00
4.743589743589743080e+01,1.500000000000000000e+02,2.085995509394992009e+00
4.755799755799755957e+01,1.500000000000000000e+02,2.080763957566062583e+00
4.768009768009768123e+01,1.500000000000015916e+02,2.075577811337407930e+00
4.780219780219780290e+01,1.500000000000000000e+02,2.070436591986467345e+00
4.792429792429792457e+01,1.500000000000015916e+02,2.065339827272826501e+00
4.804639804639804623e+01,1.500000000000015916e+02,2.060287051197779995e+00
4.816849816849816790e+01,1.500000000000000000e+02,2.055277803977276552e+00
4.829059829059828957e+01,1.499999999999923261e+02,2.050311632001618367e+00
4.841269841269841123e+01,1.500000000000000000e+02,2.045388087578598135e+00
4.853479853479853290e+01,1.500000000000015916e+02,2.040506728969698536e+00
4.865689865689865456e+01,1.500000000000000000e+02,2.035667120282749654e+00
4.877899877899877623e+01,1.500000000000015916e+02,2.030868831316070544e+00
4.890109890109889790e+01,1.500000000000015916e+02,2.026111437510935254e+00
4.902319902319901956e+01,1.500000000000000000e+02,2.021394519898385589e+00
4.914529914529914123e+01,1.500000000000015916e+02,2.016717664897901052e+00
4.926739926739926290e+01,1.500000000000000000e+02,2.012080464393797730e+00
4.938949938949939167e+01,1.500000000000000000e+02,2.007482515479904084e+00
4.951159951159951333e+01,1.500000000000015916e+02,2.002923420536277810e+00
4.963369963369963500e+01,1.500000000000000000e+02,1.998402787032920180e+00
4.975579975579975667e+01,1.499999999999923261e+02,1.993920227475629581e+00
4.987789987789987833e+01,1.500000000000000000e+02,1.989475359406874366e+00
5.000000000000000000e+01,1.500000000000015916e+02,1.985067805195725343e+00
5.012210012210012167e+01,1.500000000000015916e+02,1.980697192070976387e+00
5.024420024420024333e+01,1.500000000000000000e+02,1.976363152007379220e+00
5.036630036630036500e+01,1.500000000000015916e+02,1.972065321656577108e+00
5.048840048840048667e+01,1.500000000000000000e+02,1.967803342250101561e+00
5.061050061050060833e+01,1.500000000000015916e+02,1.963576859594414303e+00
5.073260073260073000e+01,1.500000000000015916e+02,1.959385523919801697e+00
5.085470085470085166e+01,1.500000000000000000e+02,1.955228989888466051e+00
5.097680097680097333e+01,1.500000000000015916e+02,1.951106916473992259e+00
5.109890109890109500e+01,1.499999999999907345e+02,1.947018966934671136e+00
5.122100122100121666e+01,1.500000000000015916e+02,1.942964808698428136e+00
5.134310134310133833e+01,1.500000000000000000e+02,1.938944113373987532e+00
5.146520146520146000e+01,1.500000000000000000e+02,1.934956556615741396e+00
5.158730158730158877e+01,1.500000000000015916e+02,1.931001818123580183e+00
5.170940170940171043e+01,1.500000000000000000e+02,1.927079581526112362e+00
5.183150183150183210e+01,1.500000000000015916e+02,1.923189534360199460e+00
5.195360195360195377e+01,1.500000000000015916e+02,1.919331368016144124e+00
5.207570207570207543e+01,1.500000000000000000e+02,1.915504777661310998e+00
5.219780219780219710e+01,1.500000000000015916e+02,1.911709462182452857e+00
5.231990231990231877e+01,1.500000000000000000e+02,1.907945124148066274e+00
5.244200244200244043e+01,1.499999999999939178e+02,1.904211469751363239e+00
5.256410256410256210e+01,1.500000000000000000e+02,1.900508208756195749e+00
5.268620268620268376e+01,1.500000000000015916e+02,1.896835054407307375e+00
5.280830280830280543e+01,1.500000000000015916e+02,1.893191723447567920e+00
5.293040293040292710e+01,1.500000000000000000e+02,1.889577936045319095e+00
5.305250305250304876e+01,1.500000000000015916e+02,1.885993415689748876e+00
5.317460317460317043e+01,1.500000000000000000e+02,1.882437889220277771e+00
5.329670329670329210e+01,1.500000000000015916e+02,1.878911086728716873e+00
5.341880341880342087e+01,1.500000000000000000e+02,1.875412741517905379e+00
5.354090354090354253e+01,1.500000000000000000e+02,1.871942590117011473e+00
5.366300366300366420e+01,1.499999999999923261e+02,1.868500372100525997e+00
5.378510378510378587e+01,1.500000000000015916e+02,1.865085830206832718e+00
5.390720390720390753e+01,1.500000000000000000e+02,1.861698710164801041e+00
5.402930402930402920e+01,1.500000000000015916e+02,1.858338760720473992e+00
5.415140415140415087e+01,1.500000000000000000e+02,1.855005733583136474e+00
5.427350427350427253e+01,1.500000000000015916e+02,1.851699383342602090e+00
5.439560439560439420e+01,1.500000000000000000e+02,1.848419467497653512e+00
5.451770451770451587e+01,1.500000000000015916e+02,1.845165746365316606e+00
5.463980463980463753e+01,1.500000000000015916e+02,1.841937983036287863e+00
5.476190476190475920e+01,1.500000000000000000e+02,1.838735943391015759e+00
5.488400488400488086e+01,1.499999999999923261e+02,1.835559395982948150e+00
5.500610500610500253e+01,1.500000000000000000e+02,1.832408112076655993e+00
5.512820512820512420e+01,1.500000000000015916e+02,1.829281865556648290e+00
5.525030525030524586e+01,1.500000000000015916e+02,1.826180432904958018e+00
5.537240537240536753e+01,1.500000000000000000e+02,1.823103593192719085e+00
5.549450549450548920e+01,1.500000000000000000e+02,1.820051128002427410e+00
5.561660561660561797e+01,1.500000000000000000e+02,1.817022821417169531e+00
5.573870573870573963e+01,1.500000000000015916e+02,1.814018459993099075e+00
5.586080586080586130e+01,1.500000000000015916e+02,1.811037832687470539e+00
5.598290598290598297e+01,1.500000000000000000e+02,1.808080730881583609e+00
5.610500610500610463e+01,1.500000000000015916e+02,1.805146948311012967e+00
5.622710622710622630e+01,1.500000000000000000e+02,1.802236281014610420e+00
5.634920634920634797e+01,1.499999999999923261e+02,1.799348527370888906e+00
5.647130647130646963e+01,1.500000000000015916e+02,1.796483487992014627e+00
5.659340659340659130e+01,1.500000000000000000e+02,1.793640965747776761e+00
5.671550671550671296e+01,1.500000000000015916e+02,1.790820765708532436e+00
5.683760683760683463e+01,1.500000000000000000e+02,1.788022695092082115e+00
5.695970695970695630e+01,1.500000000000015916e+02,1.785246563318851898e+00
5.708180708180707796e+01,1.500000000000000000e+02,1.782492181873518655e+00
5.720390720390719963e+01,1.500000000000015916e+02,1.779759364364348784e+00
5.732600732600732130e+01,1.500000000000015916e+02,1.777047926446498893e+00
5.744810744810745007e+01,1.499999999999984084e+02,1.774357685808416019e+00
5.757020757020757173e+01,1.500000000000015916e+02,1.771688462157970489e+00
5.769230769230769340e+01,1.499999999999923261e+02,1.769040077167339353e+00
5.781440781440781507e+01,1.500000000000000000e+02,1.766412354473529733e+00
5.793650793650793673e+01,1.500000000000015916e+02,1.763805119635241336e+00
5.805860805860805840e+01,1.500000000000000000e+02,1.761218200117391941e+00
5.818070818070818007e+01,1.500000000000015916e+02,1.758651425275231217e+00
5.830280830280830173e+01,1.500000000000000000e+02,1.756104626276742131e+00
5.842490842490842340e+01,1.500000000000015916e+02,1.753577636173164089e+00
5.854700854700854507e+01,1.500000000000015916e+02,1.751070289788259959e+00
5.866910866910866673e+01,1.500000000000000000e+02,1.748582423714105438e+00
5.879120879120878840e+01,1.500000000000015916e+02,1.746113876334296711e+00
5.891330891330891006e+01,1.500000000000000000e+02,1.743664487759986503e+00
5.903540903540903173e+01,1.499999999999923261e+02,1.741234099783590894e+00
5.915750915750915340e+01,1.500000000000015916e+02,1.738822555930259028e+00
5.927960927960927506e+01,1.500000000000000000e+02,1.736429701367855571e+00
5.940170940170939673e+01,1.500000000000015916e+02,1.734055382917487176e+00
5.952380952380951840e+01,1.500000000000000000e+02,1.731699449038027749e+00
5.964590964590964717e+01,1.500000000000000000e+02,1.729361749767060363e+00
5.976800976800976883e+01,1.500000000000015916e+02,1.727042136755546853e+00
5.989010989010989050e+01,1.500000000000000000e+02,1.724740463192976803e+00
6.001221001221001217e+01,1.500000000000015916e+02,1.722456583842912892e+00
6.013431013431013383e+01,1.500000000000000000e+02,1.720190354955954293e+00
6.025641025641025550e+01,1.499999999999923261e+02,1.717941634318402633e+00
6.037851037851037717e+01,1.500000000000015916e+02,1.715710281192470266e+00
6.050061050061049883e+01,1.500000000000000000e+02,1.713496156314125329e+00
6.062271062271062050e+01,1.500000000000015916e+02,1.711299121846709070e+00
6.074481074481074216e+01,1.500000000000000000e+02,1.709119041407480166e+00
6.086691086691086383e+01,1.500000000000015916e+02,1.706955780014446811e+00
6.098901098901098550e+01,1.500000000000015916e+02,1.704809204089754893e+00
6.111111111111110716e+01,1.500000000000000000e+02,1.702679181418379928e+00
6.123321123321122883e+01,1.500000000000015916e+02,1.700565581165345064e+00
6.135531135531135050e+01,1.500000000000000000e+02,1.698468273821380103e+00
6.147741147741147927e+01,1.500000000000000000e+02,1.696387131197987674e+00
6.159951159951160093e+01,1.499999999999923261e+02,1.694322026458158437e+00
6.172161172161172260e+01,1.500000000000000000e+02,1.692272833991772973e+00
6.184371184371184427e+01,1.500000000000031832e+02,1.690239429534314386e+00
6.196581196581196593e+01,1.500000000000000000e+02,1.688221690030375033e+00
6.208791208791208760e+01,1.500000000000015916e+02,1.686219493701346828e+00
6.221001221001220927e+01,1.500000000000015916e+02,1.684232720004699591e+00
6.233211233211233093e+01,1.500000000000000000e+02,1.682261249575145001e+00
6.245421245421245260e+01,1.500000000000015916e+02,1.680304964292165915e+00
6.257631257631257427e+01,1.500000000000000000e+02,1.678363747194936861e+00
6.269841269841269593e+01,1.499999999999923261e+02,1.676437482502600052e+00
6.282051282051281760e+01,1.500000000000000000e+02,1.674526055588335227e+00
6.294261294261293926e+01,1.500000000000015916e+02,1.672629352987523355e+00
6.306471306471306093e+01,1.500000000000015916e+02,1.670747262333338812e+00
6.318681318681318260e+01,1.500000000000000000e+02,1.668879672392403979e+00
6.330891330891330426e+01,1.500000000000015916e+02,1.667026473041452572e+00
6.343101343101342593e+01,1.500000000000000000e+02,1.665187555237829242e+00
6.355311355311354760e+01,1.500000000000000000e+02,1.663362811003887609e+00
6.367521367521367637e+01,1.500000000000015916e+02,1.661552133443437107e+00
6.379731379731379803e+01,1.500000000000000000e+02,1.659755416708968312e+00
6.391941391941391970e+01,1.499999999999923261e+02,1.657972555968302952e+00
6.404151404151403426e+01,1.500000000000000000e+02,1.656203447450655952e+00
6.416361416361417014e+01,1.500000000000015916e+02,1.654447988359919020e+00
6.428571428571427759e+01,1.500000000000015916e+02,1.652706076936861779e+00
6.440781440781441347e+01,1.500000000000000000e+02,1.650977612386705928e+00
6.452991452991452093e+01,1.500000000000015916e+02,1.649262494901844844e+00
6.465201465201465680e+01,1.500000000000000000e+02,1.647560625632429554e+00
6.477411477411476426e+01,1.500000000000015916e+02,1.645871906703571641e+00
6.489621489621490014e+01,1.500000000000015916e+02,1.644196241152628968e+00
6.501831501831500759e+01,1.500000000000000000e+02,1.642533532986981681e+00
6.514041514041514347e+01,1.499999999999923261e+02,1.640883687095030519e+00
6.526251526251525092e+01,1.500000000000000000e+02,1.639246609305861968e+00
6.538461538461538680e+01,1.500000000000015916e+02,1.637622206323737561e+00
6.550671550671549426e+01,1.500000000000000000e+02,1.636010385779883336e+00
6.562881562881563013e+01,1.500000000000015916e+02,1.634411056141372054e+00
6.575091575091573759e+01,1.500000000000015916e+02,1.632824126763939843e+00
6.587301587301587347e+01,1.500000000000000000e+02,1.631249507867555737e+00
6.599511599511598092e+01,1.500000000000015916e+02,1.629687110507549663e+00
6.611721611721611680e+01,1.500000000000000000e+02,1.628136846595609644e+00
6.623931623931622426e+01,1.499999999999923261e+02,1.626598628846958272e+00
6.636141636141636013e+01,1.500000000000015916e+02,1.625072370809155009e+00
6.648351648351646759e+01,1.500000000000000000e+02,1.623557986866747793e+00
6.660561660561660347e+01,1.499999999999984084e+02,1.622055392150879349e+00
6.672771672771673934e+01,1.500000000000015916e+02,1.620564502620444491e+00
6.684981684981684680e+01,1.500000000000000000e+02,1.619085235022703850e+00
6.697191697191698267e+01,1.500000000000015916e+02,1.617617506848054942e+00
6.709401709401709013e+01,1.500000000000000000e+02,1.616161236376781662e+00
6.721611721611722601e+01,1.500000000000015916e+02,1.614716342636074886e+00
6.733821733821733346e+01,1.500000000000015916e+02,1.613282745402800256e+00
6.746031746031746934e+01,1.499999999999907345e+02,1.611860365192728572e+00
6.758241758241757680e+01,1.500000000000015916e+02,1.610449123243241187e+00
6.770451770451771267e+01,1.500000000000092655e+02,1.609048941532821742e+00
6.782661782661782013e+01,1.500000000000015916e+02,1.607659742738233088e+00
6.794871794871795601e+01,1.499999999999923261e+02,1.606281450244490872e+00
6.807081807081806346e+01,1.500000000000000000e+02,1.604913988134633041e+00
6.819291819291819934e+01,1.500000000000015916e+02,1.603557281202705465e+00
6.831501831501830679e+01,1.500000000000092655e+02,1.602211254892689896e+00
6.843711843711844267e+01,1.499999999999923261e+02,1.600875835332081776e+00
6.855921855921855013e+01,1.500000000000000000e+02,1.599550949340056150e+00
6.868131868131868600e+01,1.500000000000015916e+02,1.598236524370893585e+00
6.880341880341879346e+01,1.500000000000015916e+02,1.596932488536988215e+00
6.892551892551892934e+01,1.500000000000000000e+02,1.595638770595969369e+00
6.904761904761903679e+01,1.499999999999923261e+02,1.594355299946539128e+00
6.916971916971917267e+01,1.500000000000000000e+02,1.593082006620372137e+00
6.929181929181928012e+01,1.500000000000108571e+02,1.591818821267890982e+00
6.941391941391941600e+01,1.499999999999923261e+02,1.590565675160371839e+00
6.953601953601952346e+01,1.500000000000000000e+02,1.589322500174745301e+00
6.965811965811965933e+01,1.500000000000015916e+02,1.588089228807015418e+00
6.978021978021976679e+01,1.500000000000000000e+02,1.586865794125744467e+00
6.990231990231990267e+01,1.499999999999923261e+02,1.585652129806154997e+00
7.002442002442001012e+01,1.500000000000092655e+02,1.584448170111216747e+00
7.014652014652014600e+01,1.499999999999923261e+02,1.583253849861427920e+00
7.026862026862025346e+01,1.500000000000015916e+02,1.582069104480055666e+00
7.039072039072038933e+01,1.500000000000000000e+02,1.580893869921562889e+00
7.051282051282049679e+01,1.500000000000015916e+02,1.579728082730035066e+00
7.063492063492063266e+01,1.499999999999984084e+02,1.578571679973598707e+00
7.075702075702076854e+01,1.500000000000000000e+02,1.577424599292755136e+00
7.087912087912087600e+01,1.500000000000015916e+02,1.576286778856418325e+00
7.100122100122101187e+01,1.500000000000015916e+02,1.575158157363027334e+00
7.112332112332111933e+01,1.500000000000000000e+02,1.574038674057941511e+00
7.124542124542125521e+01,1.500000000000015916e+02,1.572928268701035304e+00
7.136752136752136266e+01,1.500000000000000000e+02,1.571826881554126532e+00
7.148962148962149854e+01,1.500000000000031832e+02,1.570734453429758037e+00
7.161172161172160600e+01,1.500000000000000000e+02,1.569650925604657354e+00
7.173382173382174187e+01,1.499999999999923261e+02,1.568576239885570489e+00
7.185592185592184933e+01,1.500000000000108571e+02,1.567510338577840390e+00
7.197802197802198521e+01,1.499999999999907345e+02,1.566453164445288149e+00
7.210012210012209266e+01,1.500000000000015916e+02,1.565404660778910495e+00
7.222222222222222854e+01,1.500000000000000000e+02,1.564364771323172310e+00
7.234432234432233599e+01,1.500000000000015916e+02,1.563333440302306920e+00
7.246642246642247187e+01,1.500000000000015916e+02,1.562310612429544276e+00
7.258852258852257933e+01,1.500000000000000000e+02,1.561296232844784804e+00
7.271062271062271520e+01,1.499999999999923261e+02,1.560290247192527957e+00
7.283272283272282266e+01,1.500000000000000000e+02,1.559292601540137158e+00
7.295482295482295854e+01,1.500000000000015916e+02,1.558303242432425018e+00
7.307692307692306599e+01,1.500000000000092655e+02,1.557322116833917303e+00
7.319902319902320187e+01,1.499999999999923261e+02,1.556349172166545669e+00
